Pos,No,Driver,Car,Laps,Time/retired,Pts
1,7,Carlos ReutemannREU,Brabham Ford,14,1:41:14.100,9
2,21,Jacques LaffiteLAF,Frank Williams Racing Cars/Williams,14,+97.700s,6
3,12,Niki LaudaLAU,Ferrari,14,+143.300s,4
4,16,Tom PrycePRY,Shadow Ford,14,+211.400s,3
5,22,Alan  JonesJON,Hill Ford,14,+230.300s,2
6,19,Gijs van LennepVAN,Ensign Ford,14,+305.500s,1
7,29,Lella LombardiLOM,March Ford,14,+450.400s,0
8,25,Harald ErtlERT,Hesketh Ford,14,+460.900s,0
9,4,Patrick DepaillerDEP,Tyrrell Ford,13,+1 lap,0
10,27,Mario AndrettiAND,Parnelli Ford,12,DNF,0
NC,24,James HuntHUN,Hesketh Ford,10,DNF,0
NC,11,Clay RegazzoniREG,Ferrari,9,DNF,0
NC,23,Tony BriseBRI,Hill Ford,9,DNF,0
NC,3,Jody ScheckterSCH,Tyrrell Ford,7,DNF,0
NC,17,Jean-Pierre JarierJAR,Shadow Ford,7,DNF,0
NC,8,Carlos PacePAC,Brabham Ford,5,DNF,0
NC,30,Wilson FittipaldiFIT,Fittipaldi Ford,4,DNF,0
NC,1,Emerson FittipaldiFIT,McLaren Ford,3,DNF,0
NC,10,Hans-Joachim StuckSTU,March Ford,3,DNF,0
NC,9,Vittorio BrambillaBRA,March Ford,3,DNF,0
NC,6,John WatsonWAT,Lotus Ford,2,DNF,0
NC,5,Ronnie PetersonPET,Lotus Ford,1,DNF,0
NC,28,Mark DonohueDON,March Ford,1,DNF,0
NC,2,Jochen MassMAS,McLaren Ford,0,DNF,0
