Pos,No,Driver,Car,Time,Gap,Laps
1,1,Mika HakkinenHAK,McLaren Mercedes,1:41.746,,31
2,2,David CoulthardCOU,McLaren Mercedes,1:41.894,+0.148s,19
3,3,Michael SchumacherMSC,Ferrari,1:42.215,+0.469s,27
4,16,Rubens BarrichelloBAR,Stewart Ford,1:42.529,+0.783s,34
5,5,Alessandro ZanardiZAN,Williams Supertec,1:42.718,+0.972s,36
6,18,Olivier PanisPAN,Prost Peugeot,1:42.925,+1.179s,32
7,9,Giancarlo FisichellaFIS,Benetton Playlife,1:42.953,+1.207s,27
8,22,Jacques VilleneuveVIL,BAR Supertec,1:43.047,+1.301s,24
9,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:43.235,+1.489s,30
10,4,Eddie IrvineIRV,Ferrari,1:43.375,+1.629s,33
11,6,Ralf SchumacherRSC,Williams Supertec,1:43.399,+1.653s,27
12,10,Alexander WurzWUR,Benetton Playlife,1:43.430,+1.684s,33
13,11,Jean AlesiALE,Sauber Petronas,1:43.485,+1.739s,36
14,14,Pedro de la RosaDLR,Arrows,1:43.599,+1.853s,37
15,21,Marc GeneGEN,Minardi Ford,1:43.652,+1.906s,39
16,7,Damon HillHIL,Jordan Mugen Honda,1:43.720,+1.974s,22
17,23,Ricardo ZontaZON,BAR Supertec,1:43.776,+2.030s,40
18,15,Toranosuke TakagiTAK,Arrows,1:43.804,+2.058s,39
19,19,Jarno TrulliTRU,Prost Peugeot,1:43.916,+2.170s,33
20,17,Johnny HerbertHER,Stewart Ford,1:44.179,+2.433s,29
21,12,Pedro DinizDIN,Sauber Petronas,1:44.423,+2.677s,32
22,20,Luca BadoerBAD,Minardi Ford,1:45.543,+3.797s,36
