Pos,No,Driver,Car,Time,Gap,Laps
1,4,Eddie IrvineIRV,Ferrari,1:19.476,,25
2,1,Mika HakkinenHAK,McLaren Mercedes,1:19.722,+0.246s,19
3,2,David CoulthardCOU,McLaren Mercedes,1:20.117,+0.641s,28
4,16,Rubens BarrichelloBAR,Stewart Ford,1:20.547,+1.071s,32
5,3,Mika SaloSAL,Ferrari,1:20.989,+1.513s,31
6,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:21.185,+1.709s,30
7,5,Alessandro ZanardiZAN,Williams Supertec,1:21.251,+1.775s,33
8,10,Alexander WurzWUR,Benetton Playlife,1:21.456,+1.980s,34
9,6,Ralf SchumacherRSC,Williams Supertec,1:21.481,+2.005s,29
10,17,Johnny HerbertHER,Stewart Ford,1:21.486,+2.010s,21
11,22,Jacques VilleneuveVIL,BAR Supertec,1:21.504,+2.028s,29
12,18,Olivier PanisPAN,Prost Peugeot,1:21.525,+2.049s,34
13,20,Luca BadoerBAD,Minardi Ford,1:21.635,+2.159s,39
14,9,Giancarlo FisichellaFIS,Benetton Playlife,1:21.673,+2.197s,30
15,11,Jean AlesiALE,Sauber Petronas,1:22.009,+2.533s,40
16,7,Damon HillHIL,Jordan Mugen Honda,1:22.182,+2.706s,21
17,23,Ricardo ZontaZON,BAR Supertec,1:22.290,+2.814s,39
18,19,Jarno TrulliTRU,Prost Peugeot,1:22.360,+2.884s,25
19,21,Marc GeneGEN,Minardi Ford,1:22.380,+2.904s,33
20,12,Pedro DinizDIN,Sauber Petronas,1:23.096,+3.620s,17
21,15,Toranosuke TakagiTAK,Arrows,1:23.216,+3.740s,25
22,14,Pedro de la RosaDLR,Arrows,1:24.064,+4.588s,37
