Pos,No,Driver,Car,Time,Gap,Laps
1,1,Mika HakkinenHAK,McLaren Mercedes,1:26.981,,26
2,6,Ralf SchumacherRSC,Williams Supertec,1:27.004,+0.023s,32
3,4,Eddie IrvineIRV,Ferrari,1:27.061,+0.080s,27
4,2,David CoulthardCOU,McLaren Mercedes,1:27.155,+0.174s,28
5,16,Rubens BarrichelloBAR,Stewart Ford,1:27.158,+0.177s,35
6,3,Michael SchumacherMSC,Ferrari,1:27.327,+0.346s,24
7,7,Damon HillHIL,Jordan Mugen Honda,1:27.381,+0.400s,31
8,12,Pedro DinizDIN,Sauber Petronas,1:27.931,+0.950s,40
9,22,Jacques VilleneuveVIL,BAR Supertec,1:27.981,+1.000s,38
10,5,Alessandro ZanardiZAN,Williams Supertec,1:28.162,+1.181s,32
11,23,Ricardo ZontaZON,BAR Supertec,1:28.238,+1.257s,34
12,11,Jean AlesiALE,Sauber Petronas,1:28.472,+1.491s,20
13,9,Giancarlo FisichellaFIS,Benetton Playlife,1:28.546,+1.565s,26
14,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:28.595,+1.614s,29
15,10,Alexander WurzWUR,Benetton Playlife,1:28.740,+1.759s,17
16,19,Jarno TrulliTRU,Prost Peugeot,1:28.883,+1.902s,7
17,20,Luca BadoerBAD,Minardi Ford,1:29.130,+2.149s,36
18,17,Johnny HerbertHER,Stewart Ford,1:29.201,+2.220s,28
19,21,Marc GeneGEN,Minardi Ford,1:29.416,+2.435s,36
20,14,Pedro de la RosaDLR,Arrows,1:29.439,+2.458s,29
21,15,Toranosuke TakagiTAK,Arrows,1:29.630,+2.649s,27
22,18,Olivier PanisPAN,Prost Peugeot,1:30.372,+3.391s,6
