Pos,No,Driver,Car,Time,Gap,Laps
1,1,Mika HakkinenHAK,McLaren Mercedes,1:28.467,,34
2,2,David CoulthardCOU,McLaren Mercedes,1:28.605,+0.138s,27
3,4,Eddie IrvineIRV,Ferrari,1:29.046,+0.579s,33
4,7,Damon HillHIL,Jordan Mugen Honda,1:29.452,+0.985s,48
5,3,Michael SchumacherMSC,Ferrari,1:29.534,+1.067s,27
6,5,Alessandro ZanardiZAN,Williams Supertec,1:29.614,+1.147s,42
7,6,Ralf SchumacherRSC,Williams Supertec,1:29.630,+1.163s,34
8,22,Jacques VilleneuveVIL,BAR Supertec,1:29.765,+1.298s,24
9,16,Rubens BarrichelloBAR,Stewart Ford,1:29.792,+1.325s,28
10,19,Jarno TrulliTRU,Prost Peugeot,1:29.808,+1.341s,42
11,11,Jean AlesiALE,Sauber Petronas,1:30.182,+1.715s,36
12,18,Olivier PanisPAN,Prost Peugeot,1:30.408,+1.941s,29
13,12,Pedro DinizDIN,Sauber Petronas,1:30.482,+2.015s,32
14,23,Mika SaloSAL,BAR Supertec,1:30.569,+2.102s,23
15,10,Alexander WurzWUR,Benetton Playlife,1:30.830,+2.363s,38
16,9,Giancarlo FisichellaFIS,Benetton Playlife,1:30.854,+2.387s,20
17,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:30.991,+2.524s,26
18,17,Johnny HerbertHER,Stewart Ford,1:31.046,+2.579s,21
19,14,Pedro de la RosaDLR,Arrows,1:31.257,+2.790s,35
20,20,Luca BadoerBAD,Minardi Ford,1:31.547,+3.080s,30
21,15,Toranosuke TakagiTAK,Arrows,1:31.557,+3.090s,15
22,21,Marc GeneGEN,Minardi Ford,1:33.529,+5.062s,14
