Pos,No,Driver,Car,Time,Gap,Laps
1,4,Eddie IrvineIRV,Ferrari,1:20.576,,35
2,2,David CoulthardCOU,McLaren Mercedes,1:20.664,+0.088s,36
3,3,Michael SchumacherMSC,Ferrari,1:21.276,+0.700s,35
4,11,Jean AlesiALE,Sauber Petronas,1:21.510,+0.934s,37
5,9,Giancarlo FisichellaFIS,Benetton Playlife,1:21.724,+1.148s,27
6,23,Ricardo ZontaZON,BAR Supertec,1:21.810,+1.234s,31
7,1,Mika HakkinenHAK,McLaren Mercedes,1:21.950,+1.374s,19
8,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:22.002,+1.426s,35
9,22,Jacques VilleneuveVIL,BAR Supertec,1:22.021,+1.445s,40
10,16,Rubens BarrichelloBAR,Stewart Ford,1:22.167,+1.591s,28
11,19,Jarno TrulliTRU,Prost Peugeot,1:22.454,+1.878s,41
12,6,Ralf SchumacherRSC,Williams Supertec,1:22.506,+1.930s,22
13,10,Alexander WurzWUR,Benetton Playlife,1:22.649,+2.073s,31
14,7,Damon HillHIL,Jordan Mugen Honda,1:22.734,+2.158s,36
15,18,Olivier PanisPAN,Prost Peugeot,1:22.892,+2.316s,18
16,17,Johnny HerbertHER,Stewart Ford,1:23.177,+2.601s,40
17,20,Luca BadoerBAD,Minardi Ford,1:23.778,+3.202s,30
18,5,Alessandro ZanardiZAN,Williams Supertec,1:23.824,+3.248s,20
19,21,Marc GeneGEN,Minardi Ford,1:23.826,+3.250s,47
20,14,Pedro de la RosaDLR,Arrows,1:23.996,+3.420s,46
21,15,Toranosuke TakagiTAK,Arrows,1:24.131,+3.555s,35
22,12,Pedro DinizDIN,Sauber Petronas,1:24.462,+3.886s,5
