Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,15,Antonio PizzoniaPIZ,Jaguar Cosworth,1,13:05:43,44.208,44.208
1,2,Rubens BarrichelloBAR,Ferrari,2,13:06:20,36.600,36.600
1,7,Jarno TrulliTRU,Renault,2,13:07:00,38.598,38.598
2,7,Jarno TrulliTRU,Renault,4,13:11:39,1:00.709,1:39.307
1,19,Jos VerstappenVER,Minardi Cosworth,11,13:18:32,33.290,33.290
1,18,Justin WilsonWIL,Minardi Cosworth,13,13:21:13,33.313,33.313
1,16,Jacques VilleneuveVIL,BAR Honda,14,13:22:45,39.101,39.101
1,20,Olivier PanisPAN,Toyota,15,13:23:36,31.295,31.295
1,21,Cristiano da MattaDAM,Toyota,16,13:24:56,30.917,30.917
1,9,Nick HeidfeldHEI,Sauber Petronas,18,13:27:44,31.847,31.847
1,3,Juan Pablo MontoyaMOY,Williams BMW,19,13:28:23,32.110,32.110
1,14,Mark WebberWEB,Jaguar Cosworth,19,13:28:47,33.900,33.900
1,4,Ralf SchumacherRSC,Williams BMW,20,13:29:27,31.248,31.248
1,1,Michael SchumacherMSC,Ferrari,21,13:30:44,32.485,32.485
1,17,Jenson ButtonBUT,BAR Honda,23,13:34:17,34.620,34.620
1,5,David CoulthardCOU,McLaren Mercedes,24,13:35:15,31.086,31.086
1,8,Fernando AlonsoALO,Renault,26,13:37:31,31.187,31.187
2,15,Antonio PizzoniaPIZ,Jaguar Cosworth,29,13:43:50,31.102,1:15.310
1,6,Kimi RäikkönenRAI,McLaren Mercedes,33,13:47:17,36.936,36.936
2,2,Rubens BarrichelloBAR,Ferrari,39,13:55:00,33.860,1:10.460
2,19,Jos VerstappenVER,Minardi Cosworth,40,13:57:37,33.672,1:06.962
2,20,Olivier PanisPAN,Toyota,42,13:59:27,31.526,1:02.821
2,18,Justin WilsonWIL,Minardi Cosworth,43,14:01:32,33.895,1:07.208
2,21,Cristiano da MattaDAM,Toyota,44,14:02:04,30.862,1:01.779
2,3,Juan Pablo MontoyaMOY,Williams BMW,45,14:02:16,31.143,1:03.253
2,4,Ralf SchumacherRSC,Williams BMW,46,14:03:26,30.229,1:01.477
2,9,Nick HeidfeldHEI,Sauber Petronas,45,14:03:39,30.884,1:02.731
2,14,Mark WebberWEB,Jaguar Cosworth,46,14:04:31,31.606,1:05.506
2,1,Michael SchumacherMSC,Ferrari,48,14:05:58,31.428,1:03.913
2,17,Jenson ButtonBUT,BAR Honda,47,14:06:10,31.462,1:06.082
3,15,Antonio PizzoniaPIZ,Jaguar Cosworth,52,14:14:39,31.246,1:46.556
2,8,Fernando AlonsoALO,Renault,55,14:15:16,28.502,59.689
