Pos,No,Driver,Car,Time
1,4,Mike HawthornHAW,Ferrari,2:21.700
2,2,Luigi MussoMUS,Ferrari,2:22.400
3,16,Harry SchellSCH,BRM,2:23.100
4,42,Peter CollinsCOL,Ferrari,2:23.300
5,10,Tony BrooksBRO,Vanwall,2:23.400
6,8,Stirling MossMOS,Vanwall,2:23.700
7,18,Maurice  TrintignantTRI,BRM,2:23.700
8,34,Juan Manuel FangioFAN,Maserati,2:24.000
9,14,Jean BehraBEH,BRM,2:24.200
10,12,Stuart  Lewis-Evans LEW,Vanwall,2:25.300
11,40,Paco  GodiaGOD,Maserati,2:27.100
12,22,Jack BrabhamBRA,Cooper Climax,2:27.300
13,36,Phil HillHIL,Maserati,2:29.500
14,20,Roy SalvadoriSAL,Cooper Climax,2:30.000
15,32,Gerino  Gerini GER,Maserati,2:30.700
16,38,Jo BonnierBON,Maserati,2:30.900
17,28,Carroll  Shelby SHE,Maserati,2:32.000
18,30,Troy RuttmanRUT,Maserati,2:36.000
19,24,Graham HillHIL,Lotus Climax,2:40.900
20,24,Cliff AllisonALL,Lotus Climax,2:49.700
21,6,Wolfgang von TripsVON,Ferrari,
