Pos,No,Driver,Car,Time,Gap,Laps
1,20,Olivier PanisPAN,Toyota,1:31.181,,19
2,2,Rubens BarrichelloBAR,Ferrari,1:32.039,+0.858s,15
3,5,David CoulthardCOU,McLaren Mercedes,1:32.471,+1.290s,14
4,3,Juan Pablo MontoyaMOY,Williams BMW,1:32.477,+1.296s,17
5,6,Kimi RäikkönenRAI,McLaren Mercedes,1:32.803,+1.622s,17
6,1,Michael SchumacherMSC,Ferrari,1:32.852,+1.671s,17
7,4,Ralf SchumacherRSC,Williams BMW,1:32.891,+1.710s,18
8,15,Antonio PizzoniaPIZ,Jaguar Cosworth,1:33.127,+1.946s,15
9,21,Cristiano da MattaDAM,Toyota,1:33.140,+1.959s,19
10,7,Jarno TrulliTRU,Renault,1:33.707,+2.526s,15
11,16,Jacques VilleneuveVIL,BAR Honda,1:34.127,+2.946s,18
12,8,Fernando AlonsoALO,Renault,1:34.179,+2.998s,17
13,14,Mark WebberWEB,Jaguar Cosworth,1:34.564,+3.383s,15
14,17,Jenson ButtonBUT,BAR Honda,1:34.582,+3.401s,13
15,10,Heinz-Harald FrentzenFRE,Sauber Petronas,1:34.775,+3.594s,13
16,9,Nick HeidfeldHEI,Sauber Petronas,1:34.784,+3.603s,14
17,12,Ralph FirmanFIR,Jordan Ford,1:34.967,+3.786s,14
18,11,Giancarlo FisichellaFIS,Jordan Ford,1:35.332,+4.151s,13
19,19,Jos VerstappenVER,Minardi Cosworth,1:36.845,+5.664s,9
20,18,Justin WilsonWIL,Minardi Cosworth,1:37.001,+5.820s,13
