Pos,No,Driver,Car,Time,Gap,Laps
1,6,Kimi RäikkönenRAI,McLaren Mercedes,1:22.263,,11
2,2,Rubens BarrichelloBAR,Ferrari,1:22.397,+0.134s,14
3,1,Michael SchumacherMSC,Ferrari,1:22.659,+0.396s,21
4,3,Juan Pablo MontoyaMOY,Williams BMW,1:23.141,+0.878s,12
5,8,Fernando AlonsoALO,Renault,1:23.316,+1.053s,11
6,16,Jacques VilleneuveVIL,BAR Honda,1:23.591,+1.328s,15
7,4,Ralf SchumacherRSC,Williams BMW,1:23.596,+1.333s,15
8,7,Jarno TrulliTRU,Renault,1:23.609,+1.346s,17
9,5,David CoulthardCOU,McLaren Mercedes,1:23.888,+1.625s,16
10,14,Mark WebberWEB,Jaguar Cosworth,1:23.902,+1.639s,19
11,17,Jenson ButtonBUT,BAR Honda,1:23.925,+1.662s,17
12,9,Nick HeidfeldHEI,Sauber Petronas,1:23.939,+1.676s,17
13,20,Olivier PanisPAN,Toyota,1:24.484,+2.221s,14
14,21,Cristiano da MattaDAM,Toyota,1:24.532,+2.269s,15
15,10,Heinz-Harald FrentzenFRE,Sauber Petronas,1:24.573,+2.310s,13
16,15,Antonio PizzoniaPIZ,Jaguar Cosworth,1:24.942,+2.679s,15
17,12,Ralph FirmanFIR,Jordan Ford,1:25.044,+2.781s,15
18,11,Giancarlo FisichellaFIS,Jordan Ford,1:25.114,+2.851s,15
19,18,Justin WilsonWIL,Minardi Cosworth,1:25.808,+3.545s,17
20,19,Jos VerstappenVER,Minardi Cosworth,1:26.262,+3.999s,11
