Pos,No,Driver,Car,Time,Gap,Laps
1,8,Fernando AlonsoALO,Renault,1:22.950,,7
2,1,Michael SchumacherMSC,Ferrari,1:23.274,+0.324s,12
3,2,Rubens BarrichelloBAR,Ferrari,1:23.432,+0.482s,12
4,4,Ralf SchumacherRSC,Williams BMW,1:23.758,+0.808s,15
5,7,Jarno TrulliTRU,Renault,1:23.796,+0.846s,9
6,3,Juan Pablo MontoyaMOY,Williams BMW,1:24.142,+1.192s,16
7,20,Olivier PanisPAN,Toyota,1:24.251,+1.301s,14
8,14,Mark WebberWEB,Jaguar Cosworth,1:24.328,+1.378s,10
9,10,Heinz-Harald FrentzenFRE,Sauber Petronas,1:24.617,+1.667s,9
10,9,Nick HeidfeldHEI,Sauber Petronas,1:24.734,+1.784s,10
11,15,Justin WilsonWIL,Jaguar Cosworth,1:24.800,+1.850s,12
12,6,Kimi RäikkönenRAI,McLaren Mercedes,1:24.837,+1.887s,10
13,5,David CoulthardCOU,McLaren Mercedes,1:25.379,+2.429s,11
14,17,Jenson ButtonBUT,BAR Honda,1:25.397,+2.447s,11
15,21,Cristiano da MattaDAM,Toyota,1:25.545,+2.595s,16
16,11,Giancarlo FisichellaFIS,Jordan Ford,1:25.566,+2.616s,6
17,16,Jacques VilleneuveVIL,BAR Honda,1:25.815,+2.865s,19
18,12,Ralph FirmanFIR,Jordan Ford,1:26.618,+3.668s,6
19,19,Jos VerstappenVER,Minardi Cosworth,1:26.976,+4.026s,8
20,18,Nicolas KiesaKIE,Minardi Cosworth,1:27.188,+4.238s,11
