Pos,No,Driver,Car,Time,Gap,Laps
1,20,Olivier PanisPAN,Toyota,1:13.457,,36
2,1,Michael SchumacherMSC,Ferrari,1:13.546,+0.089s,32
3,7,Jarno TrulliTRU,Renault,1:13.621,+0.164s,30
4,5,David CoulthardCOU,McLaren Mercedes,1:13.893,+0.436s,33
5,3,Juan Pablo MontoyaMOY,Williams BMW,1:13.929,+0.472s,34
6,6,Kimi RäikkönenRAI,McLaren Mercedes,1:13.946,+0.489s,31
7,2,Rubens BarrichelloBAR,Ferrari,1:13.993,+0.536s,34
8,14,Mark WebberWEB,Jaguar Cosworth,1:14.102,+0.645s,42
9,4,Ralf SchumacherRSC,Williams BMW,1:14.192,+0.735s,35
10,8,Fernando AlonsoALO,Renault,1:14.209,+0.752s,41
11,11,Giancarlo FisichellaFIS,Jordan Ford,1:14.224,+0.767s,33
12,17,Jenson ButtonBUT,BAR Honda,1:14.464,+1.007s,44
13,15,Antonio PizzoniaPIZ,Jaguar Cosworth,1:14.511,+1.054s,42
14,16,Jacques VilleneuveVIL,BAR Honda,1:14.523,+1.066s,43
15,9,Nick HeidfeldHEI,Sauber Petronas,1:14.744,+1.287s,35
16,21,Cristiano da MattaDAM,Toyota,1:14.819,+1.362s,37
17,10,Heinz-Harald FrentzenFRE,Sauber Petronas,1:14.921,+1.464s,36
18,12,Ralph FirmanFIR,Jordan Ford,1:15.475,+2.018s,31
19,19,Jos VerstappenVER,Minardi Cosworth,1:15.610,+2.153s,33
20,18,Justin WilsonWIL,Minardi Cosworth,1:16.067,+2.610s,25
