Pos,No,Driver,Car,Time,Gap,Laps
1,8,Fernando AlonsoALO,Renault,1:17.670,,24
2,2,Rubens BarrichelloBAR,Ferrari,1:18.214,+0.544s,31
3,7,Jarno TrulliTRU,Renault,1:18.263,+0.593s,29
4,1,Michael SchumacherMSC,Ferrari,1:18.623,+0.953s,27
5,20,Olivier PanisPAN,Toyota,1:18.985,+1.315s,34
6,6,Kimi RäikkönenRAI,McLaren Mercedes,1:19.012,+1.342s,26
7,5,David CoulthardCOU,McLaren Mercedes,1:19.150,+1.480s,30
8,17,Jenson ButtonBUT,BAR Honda,1:19.159,+1.489s,31
9,14,Mark WebberWEB,Jaguar Cosworth,1:19.172,+1.502s,37
10,15,Antonio PizzoniaPIZ,Jaguar Cosworth,1:19.262,+1.592s,38
11,21,Cristiano da MattaDAM,Toyota,1:19.342,+1.672s,44
12,16,Jacques VilleneuveVIL,BAR Honda,1:19.525,+1.855s,30
13,10,Heinz-Harald FrentzenFRE,Sauber Petronas,1:19.729,+2.059s,26
14,11,Giancarlo FisichellaFIS,Jordan Ford,1:19.773,+2.103s,25
15,3,Juan Pablo MontoyaMOY,Williams BMW,1:19.819,+2.149s,27
16,4,Ralf SchumacherRSC,Williams BMW,1:19.846,+2.176s,36
17,12,Ralph FirmanFIR,Jordan Ford,1:20.298,+2.628s,30
18,9,Nick HeidfeldHEI,Sauber Petronas,1:20.349,+2.679s,25
19,19,Jos VerstappenVER,Minardi Cosworth,1:21.945,+4.275s,20
20,18,Justin WilsonWIL,Minardi Cosworth,1:21.960,+4.290s,27
