Pos,No,Driver,Car,Laps,Time/retired,Pts
1,23,Jim ClarkCLA,Lotus Climax,32,2:06:40.500,9
2,20,Bruce McLarenMCL,Cooper Climax,32,+3.400s,6
3,14,Jack BrabhamBRA,Brabham Climax,32,+48.100s,4
4,2,Richie GintherGIN,BRM,32,+118.600s,3
5,1,Graham HillHIL,BRM,31,DNF,2
6,15,Dan GurneyGUR,Brabham Climax,31,DNF,1
7,4,Trevor  Taylor TAY,BRP BRM,31,+1 lap,0
8,6,Giancarlo BaghettiBAG,BRM,31,+1 lap,0
9,24,Peter  Arundell ARU,Lotus Climax,28,+4 laps,0
10,3,Innes IrelandIRE,BRP BRM,28,+4 laps,0
DQ,29,Peter   RevsonREV,Lotus BRM,27,DSQ,0
NC,17,Jo SiffertSIF,Brabham BRM,13,DNF,0
NC,21,Phil HillHIL,Cooper Climax,13,DNF,0
NC,11,Lorenzo BandiniBAN,Ferrari,11,DNF,0
NC,28,Andre PilettePIL,Scirocco Climax,10,DNF,0
NC,16,Jo BonnierBON,Brabham BRM,7,DNF,0
NC,27,Chris AmonAMO,Lotus BRM,3,DNF,0
NC,10,John SurteesSUR,Ferrari,3,DNF,0
