Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,18,Olivier PanisPAN,Prost Peugeot,12,14:27:50,30.260,30.260
1,20,Luca BadoerBAD,Minardi Ford,13,14:29:54,32.123,32.123
1,11,Jean AlesiALE,Sauber Petronas,14,14:31:32,32.343,32.343
1,19,Jarno TrulliTRU,Prost Peugeot,14,14:31:49,29.281,29.281
1,21,Marc GeneGEN,Minardi Ford,14,14:32:08,30.399,30.399
1,14,Pedro de la RosaDLR,Arrows,14,14:32:16,30.309,30.309
1,17,Johnny HerbertHER,Stewart Ford,15,14:33:48,32.282,32.282
1,12,Pedro DinizDIN,Sauber Petronas,15,14:33:55,31.008,31.008
1,7,Damon HillHIL,Jordan Mugen Honda,16,14:35:22,28.743,28.743
1,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,17,14:37:02,29.533,29.533
1,3,Mika SaloSAL,Ferrari,17,14:37:20,29.990,29.990
1,16,Rubens BarrichelloBAR,Stewart Ford,17,14:37:23,33.038,33.038
1,1,Mika HakkinenHAK,McLaren Mercedes,18,14:38:47,29.917,29.917
1,4,Eddie IrvineIRV,Ferrari,18,14:39:04,28.824,28.824
1,2,David CoulthardCOU,McLaren Mercedes,19,14:40:34,29.025,29.025
1,5,Alessandro ZanardiZAN,Williams Supertec,21,14:45:10,30.818,30.818
1,9,Giancarlo FisichellaFIS,Benetton Playlife,21,14:45:31,32.824,32.824
1,6,Ralf SchumacherRSC,Williams Supertec,22,14:47:00,33.944,33.944
1,10,Alexander WurzWUR,Benetton Playlife,22,14:47:41,32.561,32.561
1,23,Ricardo ZontaZON,BAR Supertec,21,14:48:15,33.351,33.351
1,22,Jacques VilleneuveVIL,BAR Supertec,26,14:55:36,31.944,31.944
2,20,Luca BadoerBAD,Minardi Ford,26,14:56:03,31.758,1:03.881
2,18,Olivier PanisPAN,Prost Peugeot,27,14:57:33,29.909,1:00.169
2,7,Damon HillHIL,Jordan Mugen Honda,28,14:58:55,29.480,58.223
2,11,Jean AlesiALE,Sauber Petronas,29,15:01:12,29.849,1:02.192
2,21,Marc GeneGEN,Minardi Ford,29,15:02:01,31.109,1:01.508
2,14,Pedro de la RosaDLR,Arrows,29,15:02:38,31.700,1:02.009
2,19,Jarno TrulliTRU,Prost Peugeot,30,15:03:24,28.683,57.964
2,1,Mika HakkinenHAK,McLaren Mercedes,31,15:04:05,31.749,1:01.666
2,5,Alessandro ZanardiZAN,Williams Supertec,31,15:05:04,28.711,59.529
2,2,David CoulthardCOU,McLaren Mercedes,32,15:05:52,28.784,57.809
2,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,32,15:06:25,28.275,57.808
2,4,Eddie IrvineIRV,Ferrari,32,15:06:34,29.522,58.346
2,16,Rubens BarrichelloBAR,Stewart Ford,32,15:07:10,29.874,1:02.912
2,3,Mika SaloSAL,Ferrari,34,15:10:51,28.379,58.369
