Pos,No,Driver,Car,Time,Gap,Laps
1,3,Mika HakkinenHAK,McLaren Mercedes,1:18.282,,19
2,1,Michael SchumacherMSC,Ferrari,1:18.456,+0.174s,30
3,5,Ralf SchumacherRSC,Williams BMW,1:18.725,+0.443s,22
4,4,David CoulthardCOU,McLaren Mercedes,1:19.031,+0.749s,31
5,18,Eddie IrvineIRV,Jaguar Cosworth,1:19.081,+0.799s,31
6,12,Jarno TrulliTRU,Jordan Honda,1:19.307,+1.025s,25
7,6,Juan Pablo MontoyaMOY,Williams BMW,1:19.603,+1.321s,28
8,2,Rubens BarrichelloBAR,Ferrari,1:19.651,+1.369s,24
9,22,Jean AlesiALE,Prost Acer,1:20.020,+1.738s,23
10,11,Heinz-Harald FrentzenFRE,Jordan Honda,1:20.064,+1.782s,19
11,10,Jacques VilleneuveVIL,BAR Honda,1:20.397,+2.115s,34
12,9,Olivier PanisPAN,BAR Honda,1:20.528,+2.246s,33
13,7,Giancarlo FisichellaFIS,Benetton Renault,1:20.591,+2.309s,21
14,8,Jenson ButtonBUT,Benetton Renault,1:21.316,+3.034s,19
15,17,Kimi RäikkönenRAI,Sauber Petronas,1:21.621,+3.339s,15
16,21,Fernando AlonsoALO,Minardi European,1:21.670,+3.388s,27
17,14,Jos VerstappenVER,Arrows Asiatech,1:21.827,+3.545s,17
18,15,Enrique BernoldiBER,Arrows Asiatech,1:22.024,+3.742s,13
19,16,Nick HeidfeldHEI,Sauber Petronas,1:22.207,+3.925s,25
20,19,Pedro de la RosaDLR,Jaguar Cosworth,1:22.316,+4.034s,38
21,20,Tarso MarquesMAR,Minardi European,1:23.313,+5.031s,27
22,23,Luciano BurtiBUR,Prost Acer,1:25.795,+7.513s,13
