Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:18.634,,19
2,2,Rubens BarrichelloBAR,Ferrari,1:18.674,+0.040s,20
3,4,David CoulthardCOU,McLaren Mercedes,1:18.686,+0.052s,29
4,17,Kimi RäikkönenRAI,Sauber Petronas,1:18.765,+0.131s,24
5,16,Nick HeidfeldHEI,Sauber Petronas,1:19.010,+0.376s,24
6,12,Jarno TrulliTRU,Jordan Honda,1:19.186,+0.552s,22
7,9,Olivier PanisPAN,BAR Honda,1:19.253,+0.619s,30
8,3,Mika HakkinenHAK,McLaren Mercedes,1:19.281,+0.647s,22
9,5,Ralf SchumacherRSC,Williams BMW,1:19.406,+0.772s,25
10,10,Jacques VilleneuveVIL,BAR Honda,1:19.577,+0.943s,23
11,11,Heinz-Harald FrentzenFRE,Jordan Honda,1:19.903,+1.269s,18
12,6,Juan Pablo MontoyaMOY,Williams BMW,1:20.202,+1.568s,23
13,22,Jean AlesiALE,Prost Acer,1:20.741,+2.107s,20
14,23,Luciano BurtiBUR,Prost Acer,1:20.801,+2.167s,31
15,15,Enrique BernoldiBER,Arrows Asiatech,1:20.997,+2.363s,22
16,14,Jos VerstappenVER,Arrows Asiatech,1:21.069,+2.435s,28
17,18,Eddie IrvineIRV,Jaguar Cosworth,1:21.289,+2.655s,26
18,7,Giancarlo FisichellaFIS,Benetton Renault,1:21.404,+2.770s,28
19,21,Fernando AlonsoALO,Minardi European,1:21.493,+2.859s,19
20,8,Jenson ButtonBUT,Benetton Renault,1:21.804,+3.170s,23
21,19,Pedro de la RosaDLR,Jaguar Cosworth,1:22.296,+3.662s,14
22,20,Tarso MarquesMAR,Minardi European,1:24.371,+5.737s,18
