Pos,No,Driver,Car,Time,Gap,Laps
1,4,David CoulthardCOU,McLaren Mercedes,1:15.263,,17
2,1,Michael SchumacherMSC,Ferrari,1:15.466,+0.203s,23
3,2,Rubens BarrichelloBAR,Ferrari,1:15.650,+0.387s,16
4,16,Nick HeidfeldHEI,Sauber Petronas,1:15.821,+0.558s,27
5,3,Mika HakkinenHAK,McLaren Mercedes,1:15.839,+0.576s,17
6,11,Jarno TrulliTRU,Jordan Honda,1:16.021,+0.758s,23
7,5,Ralf SchumacherRSC,Williams BMW,1:16.033,+0.770s,14
8,6,Juan Pablo MontoyaMOY,Williams BMW,1:16.098,+0.835s,22
9,18,Eddie IrvineIRV,Jaguar Cosworth,1:16.471,+1.208s,29
10,7,Giancarlo FisichellaFIS,Benetton Renault,1:16.513,+1.250s,28
11,17,Kimi RäikkönenRAI,Sauber Petronas,1:16.578,+1.315s,18
12,9,Olivier PanisPAN,BAR Honda,1:16.581,+1.318s,30
13,8,Jenson ButtonBUT,Benetton Renault,1:16.619,+1.356s,13
14,10,Jacques VilleneuveVIL,BAR Honda,1:17.087,+1.824s,29
15,22,Heinz-Harald FrentzenFRE,Prost Acer,1:17.203,+1.940s,29
16,12,Jean AlesiALE,Jordan Honda,1:17.334,+2.071s,21
17,19,Pedro de la RosaDLR,Jaguar Cosworth,1:17.549,+2.286s,30
18,23,Luciano BurtiBUR,Prost Acer,1:17.992,+2.729s,30
19,21,Fernando AlonsoALO,Minardi European,1:18.234,+2.971s,30
20,15,Enrique BernoldiBER,Arrows Asiatech,1:18.533,+3.270s,28
21,14,Jos VerstappenVER,Arrows Asiatech,1:18.954,+3.691s,9
22,20,Tarso MarquesMAR,Minardi European,1:19.153,+3.890s,18
