Pos,No,Driver,Car,Time,Gap,Laps
1,6,Juan Pablo MontoyaMOY,Williams BMW,1:47.494,,12
2,5,Ralf SchumacherRSC,Williams BMW,1:47.768,+0.274s,15
3,3,Mika HakkinenHAK,McLaren Mercedes,1:48.465,+0.971s,12
4,4,David CoulthardCOU,McLaren Mercedes,1:48.698,+1.204s,13
5,2,Rubens BarrichelloBAR,Ferrari,1:49.071,+1.577s,10
6,7,Giancarlo FisichellaFIS,Benetton Renault,1:49.511,+2.017s,12
7,18,Eddie IrvineIRV,Jaguar Cosworth,1:49.857,+2.363s,12
8,10,Jacques VilleneuveVIL,BAR Honda,1:49.953,+2.459s,14
9,8,Jenson ButtonBUT,Benetton Renault,1:50.130,+2.636s,12
10,12,Jean AlesiALE,Jordan Honda,1:50.485,+2.991s,13
11,11,Jarno TrulliTRU,Jordan Honda,1:50.494,+3.000s,11
12,9,Olivier PanisPAN,BAR Honda,1:50.501,+3.007s,15
13,22,Heinz-Harald FrentzenFRE,Prost Acer,1:50.765,+3.271s,14
14,19,Pedro de la RosaDLR,Jaguar Cosworth,1:52.267,+4.773s,9
15,23,Luciano BurtiBUR,Prost Acer,1:52.740,+5.246s,16
16,15,Enrique BernoldiBER,Arrows Asiatech,1:52.906,+5.412s,15
17,21,Fernando AlonsoALO,Minardi European,1:53.546,+6.052s,14
18,20,Tarso MarquesMAR,Minardi European,1:53.861,+6.367s,12
19,1,Michael SchumacherMSC,Ferrari,1:57.257,+9.763s,7
20,14,Jos VerstappenVER,Arrows Asiatech,1:57.477,+9.983s,7
21,17,Kimi RäikkönenRAI,Sauber Petronas,1:58.547,+11.053s,5
22,16,Nick HeidfeldHEI,Sauber Petronas,2:55.816,+68.322s,3
