Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,4,Ralf SchumacherRSC,Williams BMW,3,14:16:44,36.610,36.610
1,18,Nick HeidfeldHEI,Jordan Ford,4,14:18:33,26.328,26.328
1,3,Juan Pablo MontoyaMOY,Williams BMW,13,14:33:20,27.591,27.591
1,9,Jenson ButtonBUT,BAR Honda,18,14:39:35,26.169,26.169
1,6,Kimi RäikkönenRAI,McLaren Mercedes,19,14:40:55,27.122,27.122
1,2,Rubens BarrichelloBAR,Ferrari,20,14:42:22,26.511,26.511
1,12,Felipe MassaMAS,Sauber Petronas,21,14:44:01,25.615,25.615
1,16,Cristiano da MattaDAM,Toyota,23,14:46:17,25.943,25.943
1,21,Zsolt BaumgartnerBAU,Minardi Cosworth,22,14:46:48,26.394,26.394
1,7,Jarno TrulliTRU,Renault,24,14:47:03,25.622,25.622
1,17,Olivier PanisPAN,Toyota,24,14:48:21,27.335,27.335
1,8,Fernando AlonsoALO,Renault,25,14:48:22,25.287,25.287
1,1,Michael SchumacherMSC,Ferrari,26,14:49:40,26.936,26.936
2,18,Nick HeidfeldHEI,Jordan Ford,31,14:57:40,26.549,52.877
2,4,Ralf SchumacherRSC,Williams BMW,37,15:05:53,27.958,1:04.568
2,9,Jenson ButtonBUT,BAR Honda,42,15:10:26,26.992,53.161
2,12,Felipe MassaMAS,Sauber Petronas,41,15:10:45,26.350,51.965
2,21,Zsolt BaumgartnerBAU,Minardi Cosworth,39,15:11:21,27.023,53.417
2,16,Cristiano da MattaDAM,Toyota,42,15:11:22,47.844,1:13.787
3,18,Nick HeidfeldHEI,Jordan Ford,41,15:11:23,24.478,1:17.355
2,3,Juan Pablo MontoyaMOY,Williams BMW,42,15:11:28,26.146,53.737
2,7,Jarno TrulliTRU,Renault,43,15:11:32,24.131,49.753
3,16,Cristiano da MattaDAM,Toyota,52,15:27:30,14.836,1:28.623
2,2,Rubens BarrichelloBAR,Ferrari,55,15:30:11,23.856,50.367
2,17,Olivier PanisPAN,Toyota,55,15:32:56,25.026,52.361
