Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,20,Gianmaria BruniBRU,Minardi Cosworth,4,14:09:01,25.024,25.024
1,8,Fernando AlonsoALO,Renault,8,14:13:59,21.427,21.427
1,17,Olivier PanisPAN,Toyota,8,14:14:06,22.322,22.322
1,7,Jarno TrulliTRU,Renault,9,14:15:09,20.997,20.997
1,3,Juan Pablo MontoyaMOY,Williams BMW,9,14:15:17,22.742,22.742
1,6,Kimi RäikkönenRAI,McLaren Mercedes,9,14:15:30,23.659,23.659
1,14,Mark WebberWEB,Jaguar Cosworth,9,14:15:31,29.193,29.193
1,16,Cristiano da MattaDAM,Toyota,9,14:15:35,28.750,28.750
1,18,Nick HeidfeldHEI,Jordan Ford,9,14:15:44,22.122,22.122
1,1,Michael SchumacherMSC,Ferrari,10,14:16:26,22.068,22.068
1,5,David CoulthardCOU,McLaren Mercedes,10,14:16:47,25.497,25.497
1,4,Ralf SchumacherRSC,Williams BMW,10,14:16:49,21.879,21.879
1,9,Jenson ButtonBUT,BAR Honda,10,14:16:51,24.792,24.792
1,19,Giorgio PantanoPAN,Jordan Ford,10,14:17:03,23.013,23.013
1,10,Takuma SatoSAT,BAR Honda,11,14:17:52,23.555,23.555
1,21,Zsolt BaumgartnerBAU,Minardi Cosworth,12,14:20:22,23.934,23.934
1,15,Christian KlienKLI,Jaguar Cosworth,16,14:25:11,23.237,23.237
1,2,Rubens BarrichelloBAR,Ferrari,17,14:25:42,24.755,24.755
1,11,Giancarlo FisichellaFIS,Sauber Petronas,17,14:26:07,24.624,24.624
1,12,Felipe MassaMAS,Sauber Petronas,18,14:27:43,24.687,24.687
2,7,Jarno TrulliTRU,Renault,23,14:33:50,21.900,42.897
2,18,Nick HeidfeldHEI,Jordan Ford,23,14:34:54,23.017,45.139
2,1,Michael SchumacherMSC,Ferrari,25,14:36:18,23.141,45.209
2,8,Fernando AlonsoALO,Renault,25,14:36:47,21.816,43.243
2,4,Ralf SchumacherRSC,Williams BMW,25,14:37:01,25.277,47.156
2,20,Gianmaria BruniBRU,Minardi Cosworth,24,14:37:33,25.974,50.998
2,19,Giorgio PantanoPAN,Jordan Ford,25,14:37:52,23.840,46.853
2,10,Takuma SatoSAT,BAR Honda,26,14:38:04,23.597,47.152
2,3,Juan Pablo MontoyaMOY,Williams BMW,26,14:38:13,22.687,45.429
2,17,Olivier PanisPAN,Toyota,26,14:38:38,24.003,46.325
2,14,Mark WebberWEB,Jaguar Cosworth,26,14:38:42,24.781,53.974
2,5,David CoulthardCOU,McLaren Mercedes,27,14:40:00,24.063,49.560
2,16,Cristiano da MattaDAM,Toyota,27,14:40:10,23.026,51.776
2,9,Jenson ButtonBUT,BAR Honda,28,14:41:19,22.781,47.573
2,6,Kimi RäikkönenRAI,McLaren Mercedes,29,14:42:38,24.370,48.029
3,17,Olivier PanisPAN,Toyota,29,14:43:00,12.377,58.702
2,15,Christian KlienKLI,Jaguar Cosworth,32,14:47:00,22.991,46.228
2,11,Giancarlo FisichellaFIS,Sauber Petronas,40,14:57:08,25.879,50.503
3,7,Jarno TrulliTRU,Renault,41,14:57:53,24.338,1:07.235
2,12,Felipe MassaMAS,Sauber Petronas,41,14:58:48,24.980,49.667
3,8,Fernando AlonsoALO,Renault,42,14:59:24,23.465,1:06.708
2,2,Rubens BarrichelloBAR,Ferrari,43,15:00:20,27.180,51.935
3,3,Juan Pablo MontoyaMOY,Williams BMW,43,15:01:05,24.378,1:09.807
3,5,David CoulthardCOU,McLaren Mercedes,43,15:01:36,25.112,1:14.672
3,9,Jenson ButtonBUT,BAR Honda,44,15:02:43,24.109,1:11.682
3,1,Michael SchumacherMSC,Ferrari,45,15:02:50,23.870,1:09.079
3,10,Takuma SatoSAT,BAR Honda,45,15:03:23,24.238,1:11.390
3,4,Ralf SchumacherRSC,Williams BMW,45,15:03:50,24.049,1:11.205
3,19,Giorgio PantanoPAN,Jordan Ford,44,15:04:12,26.622,1:13.475
3,6,Kimi RäikkönenRAI,McLaren Mercedes,46,15:05:35,31.696,1:19.725
3,16,Cristiano da MattaDAM,Toyota,46,15:05:58,22.699,1:14.475
3,14,Mark WebberWEB,Jaguar Cosworth,50,15:11:15,22.028,1:16.002
