Pos,No,Driver,Car,Laps,Time/retired,Pts
1,15,Alain ProstPRO,Renault,40,1:27:11.502,9
2,27,Patrick TambayTAM,Ferrari,40,+23.182s,6
3,16,Eddie  CheeverCHE,Renault,40,+39.869s,4
4,5,Nelson PiquetPIQ,Brabham BMW,40,+42.295s,3
5,1,Keke RosbergROS,Williams Ford,40,+58.480s,2
6,2,Jacques LaffiteLAF,Williams Ford,40,+93.107s,1
7,35,Derek WarwickWAR,Toleman Hart,40,+118.539s,0
8,36,Bruno GiacomelliGIA,Toleman Hart,40,+158.273s,0
9,11,Elio de AngelisDEA,Lotus Renault,39,+1 lap,0
10,34,Johnny CecottoCEC,Theodore Ford,39,+1 lap,0
11,29,Marc SurerSUR,Arrows Ford,39,+1 lap,0
12,4,Danny SullivanSUL,Tyrrell Ford,39,+1 lap,0
13,26,Raul BoeselBOE,Ligier Ford,39,+1 lap,0
14,3,Michele AlboretoALB,Tyrrell Ford,38,+2 laps,0
NC,8,Niki LaudaLAU,McLaren Ford,33,DNF,0
NC,12,Nigel MansellMAN,Lotus Ford,30,DNF,0
NC,22,Andrea de CesarisDEC,Alfa Romeo,25,DNF,0
NC,33,Roberto GuerreroGUE,Theodore Ford,23,DNF,0
NC,28,Rene ArnouxARN,Ferrari,22,DNF,0
NC,31,Corrado FabiFAB,Osella Ford,19,DNF,0
NC,9,Manfred WinkelhockWIN,ATS BMW,18,DNF,0
NC,7,John WatsonWAT,McLaren Ford,8,DNF,0
NC,25,Jean-Pierre JarierJAR,Ligier Ford,8,DNF,0
NC,30,Thierry BoutsenBOU,Arrows Ford,4,DNF,0
NC,23,Mauro BaldiBAL,Alfa Romeo,3,DNF,0
