Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Nelson PiquetPIQ,Brabham BMW,52,1:23:10.880,9
2,28,Rene ArnouxARN,Ferrari,52,+10.212s,6
3,16,Eddie  CheeverCHE,Renault,52,+18.612s,4
4,27,Patrick TambayTAM,Ferrari,52,+29.023s,3
5,11,Elio de AngelisDEA,Lotus Renault,52,+53.680s,2
6,35,Derek WarwickWAR,Toleman Hart,52,+73.348s,1
7,36,Bruno GiacomelliGIA,Toleman Hart,52,+93.922s,0
8,12,Nigel MansellMAN,Lotus Renault,52,+96.035s,0
9,25,Jean-Pierre JarierJAR,Ligier Ford,51,+1 lap,0
10,29,Marc SurerSUR,Arrows Ford,51,+1 lap,0
11,1,Keke RosbergROS,Williams Ford,51,+1 lap,0
12,34,Johnny CecottoCEC,Theodore Ford,50,+2 laps,0
13,33,Roberto GuerreroGUE,Theodore Ford,50,+2 laps,0
NC,31,Corrado FabiFAB,Osella Alfa Romeo,45,DNF,0
NC,4,Danny SullivanSUL,Tyrrell Ford,44,DNF,0
NC,30,Thierry BoutsenBOU,Arrows Ford,41,DNF,0
NC,9,Manfred WinkelhockWIN,ATS BMW,35,DNF,0
NC,3,Michele AlboretoALB,Tyrrell Ford,28,DNF,0
NC,15,Alain ProstPRO,Renault,26,DNF,0
NC,8,Niki LaudaLAU,McLaren TAG,24,DNF,0
NC,7,John WatsonWAT,McLaren TAG,13,DNF,0
NC,32,Piercarlo GhinzaniGHI,Osella Alfa Romeo,10,DNF,0
NC,23,Mauro BaldiBAL,Alfa Romeo,4,DNF,0
NC,40,Stefan JohanssonJOH,Spirit Honda,4,DNF,0
NC,6,Riccardo PatresePAT,Brabham BMW,2,DNF,0
NC,22,Andrea de CesarisDEC,Alfa Romeo,2,DNF,0
