Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Nelson PiquetPIQ,Brabham BMW,76,1:36:45.865,9
2,15,Alain ProstPRO,Renault,76,+6.571s,6
3,12,Nigel MansellMAN,Lotus Renault,76,+30.315s,4
4,22,Andrea de CesarisDEC,Alfa Romeo,76,+34.396s,3
5,35,Derek WarwickWAR,Toleman Hart,76,+44.915s,2
6,36,Bruno GiacomelliGIA,Toleman Hart,76,+52.190s,1
7,6,Riccardo PatresePAT,Brabham BMW,76,+72.684s,0
8,9,Manfred WinkelhockWIN,ATS BMW,75,+1 lap,0
9,28,Rene ArnouxARN,Ferrari,75,+1 lap,0
10,16,Eddie  CheeverCHE,Renault,75,+1 lap,0
11,30,Thierry BoutsenBOU,Arrows Ford,75,+1 lap,0
12,33,Roberto GuerreroGUE,Theodore Ford,75,+1 lap,0
13,42,Jonathan  PalmerPAL,Williams Ford,74,+2 laps,0
14,40,Stefan JohanssonJOH,Spirit Honda,74,+2 laps,0
15,26,Raul BoeselBOE,Ligier Ford,73,+3 laps,0
NC,27,Patrick TambayTAM,Ferrari,67,DNF,0
NC,3,Michele AlboretoALB,Tyrrell Ford,64,DNF,0
NC,32,Piercarlo GhinzaniGHI,Osella Alfa Romeo,63,+13 laps,0
NC,29,Marc SurerSUR,Arrows Ford,50,DNF,0
NC,1,Keke RosbergROS,Williams Ford,43,DNF,0
NC,23,Mauro BaldiBAL,Alfa Romeo,39,DNF,0
NC,7,John WatsonWAT,McLaren TAG,36,DNF,0
NC,4,Danny SullivanSUL,Tyrrell Ford,27,DNF,0
NC,8,Niki LaudaLAU,McLaren TAG,25,DNF,0
NC,11,Elio de AngelisDEA,Lotus Renault,12,DNF,0
