Pos,No,Driver,Car,Laps,Time/retired,Pts
1,28,Rene ArnouxARN,Ferrari,45,1:27:10.319,9
2,22,Andrea de CesarisDEC,Alfa Romeo,45,+70.652s,6
3,6,Riccardo PatresePAT,Brabham BMW,45,+104.093s,4
4,15,Alain ProstPRO,Renault,45,+120.750s,3
5,7,John WatsonWAT,McLaren Ford,44,+1 lap,2
6,2,Jacques LaffiteLAF,Williams Ford,44,+1 lap,1
7,29,Marc SurerSUR,Arrows Ford,44,+1 lap,0
8,25,Jean-Pierre JarierJAR,Ligier Ford,44,+1 lap,0
9,30,Thierry BoutsenBOU,Arrows Ford,44,+1 lap,0
10,1,Keke RosbergROS,Williams Ford,44,+1 lap,0
11,34,Johnny CecottoCEC,Theodore Ford,44,+1 lap,0
12,4,Danny SullivanSUL,Tyrrell Ford,43,+2 laps,0
13,5,Nelson PiquetPIQ,Brabham BMW,42,+3 laps,0
NC,16,Eddie  CheeverCHE,Renault,38,DNF,0
NC,32,Piercarlo GhinzaniGHI,Osella Alfa Romeo,34,DNF,0
NC,26,Raul BoeselBOE,Ligier Ford,27,DNF,0
NC,23,Mauro BaldiBAL,Alfa Romeo,24,DNF,0
NC,36,Bruno GiacomelliGIA,Toleman Hart,19,DNF,0
NC,35,Derek WarwickWAR,Toleman Hart,17,DNF,0
NC,40,Stefan JohanssonJOH,Spirit Honda,11,DNF,0
NC,27,Patrick TambayTAM,Ferrari,11,DNF,0
NC,11,Elio de AngelisDEA,Lotus Renault,10,DNF,0
NC,3,Michele AlboretoALB,Tyrrell Ford,4,DNF,0
NC,12,Nigel MansellMAN,Lotus Renault,1,DNF,0
