Pos,No,Driver,Car,Time
1,12,Ayrton SennaSEN,McLaren Honda,1:24.067
2,11,Alain ProstPRO,McLaren Honda,1:24.134
3,5,Nigel MansellMAN,Williams Judd,1:24.269
4,20,Thierry BoutsenBOU,Benetton Ford,1:24.904
5,19,Alessandro NanniniNAN,Benetton Ford,1:25.032
6,16,Ivan CapelliCAP,March Judd,1:25.115
7,6,Riccardo PatresePAT,Williams Judd,1:25.217
8,28,Gerhard BergerBER,Ferrari,1:25.466
9,1,Nelson PiquetPIQ,Lotus Honda,1:25.648
10,27,Michele AlboretoALB,Ferrari,1:26.447
11,15,Mauricio GugelminGUG,March Judd,1:26.578
12,30,Philippe AlliotALL,Lola Ford,1:26.832
13,14,Philippe StreiffSTR,AGS Ford,1:26.971
14,21,Nicola LariniLAR,Osella,1:27.012
15,2,Satoru NakajimaNAK,Lotus Honda,1:27.171
16,29,Yannick DalmasDAL,Lola Ford,1:27.187
17,17,Derek WarwickWAR,Arrows Megatron,1:27.240
18,36,Alex CaffiCAF,Dallara Ford,1:27.350
19,25,Rene ArnouxARN,Ligier Judd,1:27.351
20,23,Pierluigi MartiniMAR,Minardi Ford,1:27.407
21,26,Stefan JohanssonJOH,Ligier Judd,1:27.474
22,3,Jonathan  PalmerPAL,Tyrrell Ford,1:27.548
23,22,Andrea de CesarisDEC,Rial Ford,1:27.798
24,24,Luis Perez-SalaPER,Minardi Ford,1:27.833
25,18,Eddie  CheeverCHE,Arrows Megatron,1:27.859
26,33,Stefano ModenaMOD,Euro Brun Ford,1:27.977
