Pos,No,Driver,Car,Time
1,11,Alain ProstPRO,McLaren Honda,1:07.589
2,12,Ayrton SennaSEN,McLaren Honda,1:08.067
3,28,Gerhard BergerBER,Ferrari,1:08.282
4,27,Michele AlboretoALB,Ferrari,1:09.422
5,20,Thierry BoutsenBOU,Benetton Ford,1:09.587
6,19,Alessandro NanniniNAN,Benetton Ford,1:09.718
7,1,Nelson PiquetPIQ,Lotus Honda,1:09.734
8,2,Satoru NakajimaNAK,Lotus Honda,1:10.250
9,5,Nigel MansellMAN,Williams Judd,1:10.337
10,16,Ivan CapelliCAP,March Judd,1:10.496
11,17,Derek WarwickWAR,Arrows Megatron,1:10.634
12,22,Andrea de CesarisDEC,Rial Ford,1:10.861
13,18,Eddie  CheeverCHE,Arrows Megatron,1:10.979
14,36,Alex CaffiCAF,Dallara Ford,1:11.211
15,6,Riccardo PatresePAT,Williams Judd,1:11.286
16,15,Mauricio GugelminGUG,March Judd,1:11.315
17,14,Philippe StreiffSTR,AGS Ford,1:11.466
18,30,Philippe AlliotALL,Lola Ford,1:11.511
19,29,Yannick DalmasDAL,Lola Ford,1:11.747
20,33,Stefano ModenaMOD,Euro Brun Ford,1:12.007
21,10,Bernd SchneiderSCH,Zakspeed,1:12.026
22,23,Pierluigi MartiniMAR,Minardi Ford,1:12.268
23,3,Jonathan  PalmerPAL,Tyrrell Ford,1:12.316
24,21,Nicola LariniLAR,Osella,1:12.406
25,24,Luis Perez-SalaPER,Minardi Ford,1:12.525
26,32,Oscar LarrauriLAR,Euro Brun Ford,1:12.538
