Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Nico RosbergROS,Mercedes,44,1:44:51.058,25
2,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,44,+14.113s,18
3,44,Lewis HamiltonHAM,Mercedes,44,+27.634s,15
4,27,Nico HulkenbergHUL,Force India Mercedes,44,+35.907s,12
5,11,Sergio PerezPER,Force India Mercedes,44,+40.660s,10
6,5,Sebastian VettelVET,Ferrari,44,+45.394s,8
7,14,Fernando AlonsoALO,McLaren Honda,44,+59.445s,6
8,77,Valtteri BottasBOT,Williams Mercedes,44,+60.151s,4
9,7,Kimi RäikkönenRAI,Ferrari,44,+61.109s,2
10,19,Felipe MassaMAS,Williams Mercedes,44,+65.873s,1
11,33,Max VerstappenVER,Red Bull Racing TAG Heuer,44,+71.138s,0
12,21,Esteban Gutierrez GUT,Haas Ferrari,44,+73.877s,0
13,8,Romain GrosjeanGRO,Haas Ferrari,44,+76.474s,0
14,26,Daniil KvyatKVY,Toro Rosso Ferrari,44,+87.097s,0
15,30,Jolyon PalmerPAL,Renault,44,+93.165s,0
16,31,Esteban OconOCO,MRT Mercedes,43,+1 lap,0
17,12,Felipe NasrNAS,Sauber Ferrari,43,+1 lap,0
NC,20,Kevin MagnussenMAG,Renault,5,DNF,0
NC,9,Marcus EricssonERI,Sauber Ferrari,3,DNF,0
NC,55,Carlos SainzSAI,Toro Rosso Ferrari,1,DNF,0
NC,22,Jenson ButtonBUT,McLaren Honda,1,DNF,0
NC,94,Pascal WehrleinWEH,MRT Mercedes,0,DNF,0
