Pos,No,Driver,Car,Laps,Time/retired,Pts
1,32,Juan Manuel FangioFAN,Maserati,105,3:10:12.800,9
2,20,Tony BrooksBRO,Vanwall,105,+25.200s,6
3,2,Masten GregoryGRE,Maserati,103,+2 laps,4
4,10,Stuart  Lewis-Evans LEW,Connaught Alta,102,+3 laps,3
5,30,Maurice  TrintignantTRI,Ferrari,100,+5 laps,2
6,14,Jack BrabhamBRA,Cooper Climax,100,+5 laps,0
7,24,Wolfgang von TripsVON,Ferrari,,SHC,0
7,24,Mike HawthornHAW,Ferrari,95,DNF,0
NC,34,Giorgio  Scarlatti SCA,Maserati,,SHC,0
NC,34,Harry SchellSCH,Maserati,64,DNF,0
NC,6,Ron FlockhartFLO,BRM,60,DNF,0
NC,36,Carlos MenditeguyMEN,Maserati,51,DNF,0
NC,12,Ivor  Bueb BUE,Connaught Alta,47,DNF,0
NC,38,Harry SchellSCH,Maserati,23,DNF,0
NC,22,Horace  Gould GOU,Maserati,10,DNF,0
NC,28,Mike HawthornHAW,Ferrari,4,DNF,0
NC,26,Peter CollinsCOL,Ferrari,4,DNF,0
NC,18,Stirling MossMOS,Vanwall,4,DNF,0
