Pos,No,Driver,Car,Laps,Time/retired,Pts
1,20,Tony BrooksBRO,Vanwall,,,4
1,20,Stirling MossMOS,Vanwall,90,3:06:37.800,5
2,14,Luigi MussoMUS,Ferrari,90,+25.600s,6
3,10,Mike HawthornHAW,Ferrari,90,+42.800s,4
4,16,Maurice  TrintignantTRI,Ferrari,,SHC,3
4,16,Peter CollinsCOL,Ferrari,88,+2 laps,0
5,36,Roy SalvadoriSAL,Cooper Climax,85,+5 laps,2
6,38,Bob  GerardGER,Cooper Bristol,82,+8 laps,0
7,22,Stuart  Lewis-Evans LEW,Vanwall,82,+8 laps,0
NC,34,Jack BrabhamBRA,Cooper Climax,74,DNF,0
8,32,Ivor  Bueb BUE,Maserati,71,+19 laps,0
NC,4,Jean BehraBEH,Maserati,69,DNF,0
NC,12,Peter CollinsCOL,Ferrari,53,DNF,0
NC,18,Stirling MossMOS,Vanwall,,SHC,0
NC,18,Tony BrooksBRO,Vanwall,51,DNF,0
NC,2,Juan Manuel FangioFAN,Maserati,49,DNF,0
NC,24,Jack  FairmanFAI,BRM,46,DNF,0
NC,26,Les  Leston LES,BRM,44,DNF,0
NC,6,Harry SchellSCH,Maserati,39,DNF,0
NC,8,Carlos MenditeguyMEN,Maserati,35,DNF,0
NC,28,Jo BonnierBON,Maserati,18,DNF,0
