Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Juan Manuel FangioFAN,Maserati,77,3:07:46.400,8
2,10,Luigi MussoMUS,Ferrari,77,+50.800s,7
3,12,Peter CollinsCOL,Ferrari,77,+126.000s,4
4,14,Mike HawthornHAW,Ferrari,76,+1 lap,3
5,6,Harry SchellSCH,Maserati,70,+7 laps,2
6,4,Jean BehraBEH,Maserati,70,+7 laps,0
7,24,Mike  MacDowel MAC,Cooper Climax,,SHC,0
7,24,Jack BrabhamBRA,Cooper Climax,68,+9 laps,0
NC,18,Stuart  Lewis-Evans LEW,Vanwall,30,DNF,0
NC,8,Carlos MenditeguyMEN,Maserati,30,DNF,0
NC,20,Roy SalvadoriSAL,Vanwall,25,DNF,0
NC,28,Herbert MacKay-FraserMAC,BRM,24,DNF,0
NC,16,Maurice  TrintignantTRI,Ferrari,23,DNF,0
NC,30,Horace  Gould GOU,Maserati,4,DNF,0
NC,22,Jack BrabhamBRA,Cooper Climax,4,DNF,0
NC,26,Ron FlockhartFLO,BRM,2,DNF,0
