Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Juan Manuel FangioFAN,Maserati,22,3:30:38.300,9
2,8,Mike HawthornHAW,Ferrari,22,+3.600s,6
3,7,Peter CollinsCOL,Ferrari,22,+35.600s,4
4,6,Luigi MussoMUS,Ferrari,22,+217.600s,3
5,10,Stirling MossMOS,Vanwall,22,+277.500s,2
6,2,Jean BehraBEH,Maserati,22,+278.500s,0
7,3,Harry SchellSCH,Maserati,22,+407.500s,0
8,16,Masten GregoryGRE,Maserati,21,+1 lap,0
9,11,Tony BrooksBRO,Vanwall,21,+1 lap,0
10,4,Giorgio  Scarlatti SCA,Maserati,21,+1 lap,0
11,15,Bruce  Halford HAL,Maserati,21,+1 lap,0
12,21,Edgar BarthBAR,Porsche (F2),21,+1 lap,0
13,28,Brian  Naylor NAY,Cooper Climax,20,+2 laps,0
14,27,Carel Godin de Beaufort DEB,Porsche (F2),20,+2 laps,0
15,25,Tony  Marsh MAR,Cooper Climax,17,+5 laps,0
NC,17,Hans  HerrmannHER,Maserati,14,DNF,0
NC,20,Umberto  MaglioliMAG,Porsche (F2),13,DNF,0
NC,18,Paco  GodiaGOD,Maserati,11,DNF,0
NC,23,Roy SalvadoriSAL,Cooper Climax,11,DNF,0
NC,12,Stuart  Lewis-Evans LEW,Vanwall,10,DNF,0
NC,24,Jack BrabhamBRA,Cooper Climax,6,DNF,0
NC,26,Paul EnglandENG,Cooper Climax,4,DNF,0
NC,29,Dick   GibsonGIB,Cooper Climax,3,DNF,0
NC,19,Horace  Gould GOU,Maserati,1,DNF,0
