Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Alain ProstPRO,Williams Renault,45,1:18:40.885,10
2,5,Michael SchumacherMSC,Benetton Ford,45,+16.664s,6
3,26,Mark BlundellBLU,Ligier Renault,45,+59.349s,4
4,8,Ayrton SennaSEN,McLaren Ford,45,+68.229s,3
5,6,Riccardo PatresePAT,Benetton Ford,45,+91.516s,2
6,28,Gerhard BergerBER,Ferrari,45,+94.754s,1
7,27,Jean AlesiALE,Ferrari,45,+95.841s,0
8,25,Martin BrundleBRU,Ligier Renault,44,+1 lap,0
9,29,Karl WendlingerWEN,Sauber,44,+1 lap,0
10,12,Johnny HerbertHER,Lotus Ford,44,+1 lap,0
11,23,Christian FittipaldiFIT,Minardi Ford,44,+1 lap,0
12,19,Philippe AlliotALL,Larrousse Lamborghini,44,+1 lap,0
13,15,Thierry BoutsenBOU,Jordan Hart,44,+1 lap,0
14,24,Pierluigi MartiniMAR,Minardi Ford,44,+1 lap,0
15,0,Damon HillHIL,Williams Renault,43,DNF,0
16,21,Michele AlboretoALB,Lola Ferrari,43,+2 laps,0
17,9,Derek WarwickWAR,Footwork Mugen Honda,42,+3 laps,0
NC,14,Rubens BarrichelloBAR,Jordan Hart,34,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,28,DNF,0
NC,30,Jyrki JarvilehtoJAR,Sauber,22,DNF,0
NC,11,Alessandro ZanardiZAN,Lotus Ford,19,DNF,0
NC,10,Aguri SuzukiSUZ,Footwork Mugen Honda,9,DNF,0
NC,7,Michael AndrettiAND,McLaren Ford,4,DNF,0
NC,22,Luca BadoerBAD,Lola Ferrari,4,DNF,0
NC,4,Andrea de CesarisDEC,Tyrrell Yamaha,1,DNF,0
