Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Alain ProstPRO,Williams Renault,59,1:25:38.189,10
2,5,Michael SchumacherMSC,Benetton Ford,59,+7.660s,6
3,6,Riccardo PatresePAT,Benetton Ford,59,+77.482s,4
4,12,Johnny HerbertHER,Lotus Ford,59,+78.407s,3
5,8,Ayrton SennaSEN,McLaren Ford,58,DNF,2
6,9,Derek WarwickWAR,Footwork Mugen Honda,58,+1 lap,1
7,26,Mark BlundellBLU,Ligier Renault,58,+1 lap,0
8,30,Jyrki JarvilehtoJAR,Sauber,58,+1 lap,0
9,27,Jean AlesiALE,Ferrari,58,+1 lap,0
10,14,Rubens BarrichelloBAR,Jordan Hart,58,+1 lap,0
11,19,Philippe AlliotALL,Larrousse Lamborghini,57,+2 laps,0
12,23,Christian FittipaldiFIT,Minardi Ford,56,DNF,0
13,3,Ukyo KatayamaKAT,Tyrrell Yamaha,55,+4 laps,0
14,25,Martin BrundleBRU,Ligier Renault,53,DNF,0
NC,4,Andrea de CesarisDEC,Tyrrell Yamaha,43,+16 laps,0
NC,0,Damon HillHIL,Williams Renault,41,DNF,0
NC,11,Alessandro ZanardiZAN,Lotus Ford,41,DNF,0
NC,15,Thierry BoutsenBOU,Jordan Hart,41,DNF,0
NC,22,Luca BadoerBAD,Lola Ferrari,32,DNF,0
NC,24,Pierluigi MartiniMAR,Minardi Ford,31,DNF,0
NC,29,Karl WendlingerWEN,Sauber,24,DNF,0
NC,28,Gerhard BergerBER,Ferrari,10,DNF,0
NC,10,Aguri SuzukiSUZ,Footwork Mugen Honda,8,DNF,0
