Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Alain ProstPRO,Williams Renault,61,1:33:20.413,10
2,5,Michael SchumacherMSC,Benetton Ford,61,+32.410s,6
3,25,Martin BrundleBRU,Ligier Renault,60,+1 lap,4
4,30,Jyrki JarvilehtoJAR,Sauber,59,DNF,3
5,19,Philippe AlliotALL,Larrousse Lamborghini,59,+2 laps,2
6,24,Fabrizio BarbazzaBAR,Minardi Ford,59,+2 laps,1
7,22,Luca BadoerBAD,Lola Ferrari,58,DNF,0
8,12,Johnny HerbertHER,Lotus Ford,57,+4 laps,0
9,10,Aguri SuzukiSUZ,Footwork Mugen Honda,54,+7 laps,0
NC,11,Alessandro ZanardiZAN,Lotus Ford,53,DNF,0
NC,29,Karl WendlingerWEN,Sauber,48,DNF,0
NC,8,Ayrton SennaSEN,McLaren Ford,42,DNF,0
NC,27,Jean AlesiALE,Ferrari,40,DNF,0
NC,23,Christian FittipaldiFIT,Minardi Ford,36,DNF,0
NC,7,Michael AndrettiAND,McLaren Ford,32,DNF,0
NC,9,Derek WarwickWAR,Footwork Mugen Honda,29,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,22,DNF,0
NC,0,Damon HillHIL,Williams Renault,20,DNF,0
NC,20,Erik ComasCOM,Larrousse Lamborghini,18,DNF,0
NC,4,Andrea de CesarisDEC,Tyrrell Yamaha,18,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Hart,17,DNF,0
NC,28,Gerhard BergerBER,Ferrari,8,DNF,0
NC,15,Thierry BoutsenBOU,Jordan Hart,1,DNF,0
