Pos,No,Driver,Car,Time,Gap,Laps
1,6,David CoulthardCOU,Williams Renault,1:44.689,,21
2,5,Damon HillHIL,Williams Renault,1:45.554,+0.865s,23
3,14,Rubens BarrichelloBAR,Jordan Peugeot,1:46.301,+1.612s,19
4,15,Eddie IrvineIRV,Jordan Peugeot,1:46.320,+1.631s,14
5,8,Mika HakkinenHAK,McLaren Mercedes,1:46.638,+1.949s,4
6,1,Michael SchumacherMSC,Benetton Renault,1:46.959,+2.270s,17
7,27,Jean AlesiALE,Ferrari,1:47.032,+2.343s,17
8,7,Mark BlundellBLU,McLaren Mercedes,1:47.404,+2.715s,16
9,2,Johnny HerbertHER,Benetton Renault,1:47.431,+2.742s,20
10,26,Olivier PanisPAN,Ligier Mugen Honda,1:47.758,+3.069s,23
11,29,Jean-Christophe BoullionBOU,Sauber Ford,1:48.416,+3.727s,23
12,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:48.780,+4.091s,16
13,4,Mika SaloSAL,Tyrrell Yamaha,1:49.103,+4.414s,22
14,9,Massimiliano PapisPAP,Footwork Hart,1:49.218,+4.529s,15
15,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:49.229,+4.540s,22
16,28,Gerhard BergerBER,Ferrari,1:49.286,+4.597s,5
17,24,Luca BadoerBAD,Minardi Ford,1:50.615,+5.926s,23
18,23,Pierluigi MartiniMAR,Minardi Ford,1:50.857,+6.168s,17
19,10,Taki InoueINO,Footwork Hart,1:51.667,+6.978s,11
20,17,Andrea MonterminiMON,Pacific Ilmor,1:53.068,+8.379s,12
21,22,Roberto MorenoMOR,Forti Ford,1:53.102,+8.413s,15
22,21,Pedro DinizDIN,Forti Ford,1:53.808,+9.119s,23
23,16,Giovanni LavaggiLAV,Pacific Ilmor,2:00.248,+15.559s,8
