Pos,No,Driver,Car,Time,Gap,Laps
1,5,Damon HillHIL,Williams Renault,1:28.691,,22
2,27,Jean AlesiALE,Ferrari,1:28.812,+0.121s,22
3,28,Gerhard BergerBER,Ferrari,1:28.887,+0.196s,16
4,1,Michael SchumacherMSC,Benetton Renault,1:29.068,+0.377s,22
5,8,Mika HakkinenHAK,McLaren Mercedes,1:29.070,+0.379s,21
6,2,Johnny HerbertHER,Benetton Renault,1:29.097,+0.406s,23
7,6,David CoulthardCOU,Williams Renault,1:29.285,+0.594s,17
8,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:30.092,+1.401s,23
9,14,Rubens BarrichelloBAR,Jordan Peugeot,1:30.164,+1.473s,13
10,15,Eddie IrvineIRV,Jordan Peugeot,1:30.406,+1.715s,19
11,7,Mark BlundellBLU,McLaren Mercedes,1:30.439,+1.748s,23
12,25,Martin BrundleBRU,Ligier Mugen Honda,1:30.627,+1.936s,23
13,9,Gianni MorbidelliMOR,Footwork Hart,1:30.854,+2.163s,11
14,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:31.082,+2.391s,20
15,4,Mika SaloSAL,Tyrrell Yamaha,1:31.763,+3.072s,13
16,23,Pierluigi MartiniMAR,Minardi Ford,1:31.831,+3.140s,23
17,24,Luca BadoerBAD,Minardi Ford,1:32.142,+3.451s,22
18,29,Jean-Christophe BoullionBOU,Sauber Ford,1:32.457,+3.766s,15
19,10,Taki InoueINO,Footwork Hart,1:32.813,+4.122s,20
20,16,Bertrand GachotGAC,Pacific Ilmor,1:33.169,+4.478s,23
21,26,Olivier PanisPAN,Ligier Mugen Honda,1:33.397,+4.706s,8
22,17,Andrea MonterminiMON,Pacific Ilmor,1:33.683,+4.992s,22
23,22,Roberto MorenoMOR,Forti Ford,1:36.317,+7.626s,23
24,21,Pedro DinizDIN,Forti Ford,1:36.851,+8.160s,18
