Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Benetton Renault,1:23.607,,16
2,28,Gerhard BergerBER,Ferrari,1:23.960,+0.353s,15
3,5,Damon HillHIL,Williams Renault,1:24.119,+0.512s,21
4,8,Mika HakkinenHAK,McLaren Mercedes,1:24.483,+0.876s,21
5,27,Jean AlesiALE,Ferrari,1:24.711,+1.104s,9
6,26,Olivier PanisPAN,Ligier Mugen Honda,1:24.881,+1.274s,21
7,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:26.119,+2.512s,19
8,7,Mark BlundellBLU,McLaren Mercedes,1:26.622,+3.015s,17
9,23,Pierluigi MartiniMAR,Minardi Ford,1:29.052,+5.445s,16
10,4,Mika SaloSAL,Tyrrell Yamaha,1:29.332,+5.725s,20
11,2,Johnny HerbertHER,Benetton Renault,1:30.625,+7.018s,19
12,6,David CoulthardCOU,Williams Renault,1:31.198,+7.591s,13
13,16,Bertrand GachotGAC,Pacific Ilmor,1:32.685,+9.078s,7
14,9,Gianni MorbidelliMOR,Footwork Hart,1:32.736,+9.129s,13
15,14,Rubens BarrichelloBAR,Jordan Peugeot,1:33.703,+10.096s,19
16,17,Andrea MonterminiMON,Pacific Ilmor,1:34.169,+10.562s,8
17,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:35.356,+11.749s,13
18,24,Luca BadoerBAD,Minardi Ford,1:36.363,+12.756s,12
19,21,Pedro DinizDIN,Forti Ford,1:36.417,+12.810s,13
20,25,Aguri SuzukiSUZ,Ligier Mugen Honda,1:36.563,+12.956s,17
21,11,Domenico SchiattarellaSCH,Simtek Ford,1:36.687,+13.080s,12
22,29,Karl WendlingerWEN,Sauber Ford,1:37.248,+13.641s,15
23,22,Roberto MorenoMOR,Forti Ford,1:37.604,+13.997s,14
24,12,Jos VerstappenVER,Simtek Ford,1:39.403,+15.796s,18
25,10,Taki InoueINO,Footwork Hart,1:44.495,+20.888s,7
26,15,Eddie IrvineIRV,Jordan Peugeot,3:27.666,+124.059s,1
