Pos,No,Driver,Car,Time,Gap,Laps
1,8,Mika HakkinenHAK,McLaren Mercedes,1:40.389,,12
2,15,Eddie IrvineIRV,Jordan Peugeot,1:40.674,+0.285s,14
3,5,Damon HillHIL,Williams Renault,1:40.741,+0.352s,15
4,1,Michael SchumacherMSC,Benetton Renault,1:40.765,+0.376s,20
5,27,Jean AlesiALE,Ferrari,1:40.899,+0.510s,17
6,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:41.116,+0.727s,8
7,6,David CoulthardCOU,Williams Renault,1:41.151,+0.762s,21
8,28,Gerhard BergerBER,Ferrari,1:41.699,+1.310s,22
9,7,Mark BlundellBLU,McLaren Mercedes,1:41.789,+1.400s,20
10,14,Rubens BarrichelloBAR,Jordan Peugeot,1:41.924,+1.535s,21
11,26,Olivier PanisPAN,Ligier Mugen Honda,1:42.017,+1.628s,23
12,2,Johnny HerbertHER,Benetton Renault,1:42.749,+2.360s,22
13,25,Aguri SuzukiSUZ,Ligier Mugen Honda,1:43.084,+2.695s,20
14,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:43.309,+2.920s,22
15,4,Mika SaloSAL,Tyrrell Yamaha,1:43.324,+2.935s,22
16,29,Karl WendlingerWEN,Sauber Ford,1:44.177,+3.788s,23
17,9,Gianni MorbidelliMOR,Footwork Hart,1:44.231,+3.842s,16
18,10,Taki InoueINO,Footwork Hart,1:44.892,+4.503s,21
19,23,Pedro LamyLAM,Minardi Ford,1:45.010,+4.621s,23
20,24,Luca BadoerBAD,Minardi Ford,1:45.956,+5.567s,20
21,17,Andrea MonterminiMON,Pacific Ilmor,1:46.860,+6.471s,10
22,22,Roberto MorenoMOR,Forti Ford,1:48.048,+7.659s,13
23,21,Pedro DinizDIN,Forti Ford,1:48.203,+7.814s,21
24,16,Bertrand GachotGAC,Pacific Ilmor,1:49.184,+8.795s,17
