Pos,No,Driver,Car,Time,Gap,Laps
1,5,Damon HillHIL,Williams Renault,1:15.394,,23
2,6,David CoulthardCOU,Williams Renault,1:15.659,+0.265s,23
3,27,Jean AlesiALE,Ferrari,1:15.905,+0.511s,19
4,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:16.309,+0.915s,23
5,28,Gerhard BergerBER,Ferrari,1:16.499,+1.105s,14
6,1,Michael SchumacherMSC,Benetton Renault,1:17.025,+1.631s,23
7,15,Eddie IrvineIRV,Jordan Peugeot,1:17.033,+1.639s,20
8,25,Martin BrundleBRU,Ligier Mugen Honda,1:17.155,+1.761s,23
9,7,Mark BlundellBLU,McLaren Mercedes,1:17.267,+1.873s,23
10,2,Johnny HerbertHER,Benetton Renault,1:17.528,+2.134s,23
11,26,Olivier PanisPAN,Ligier Mugen Honda,1:17.697,+2.303s,23
12,9,Gianni MorbidelliMOR,Footwork Hart,1:18.154,+2.760s,21
13,4,Mika SaloSAL,Tyrrell Yamaha,1:18.335,+2.941s,22
14,14,Rubens BarrichelloBAR,Jordan Peugeot,1:18.548,+3.154s,10
15,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:18.733,+3.339s,20
16,10,Taki InoueINO,Footwork Hart,1:18.942,+3.548s,22
17,23,Pedro LamyLAM,Minardi Ford,1:19.451,+4.057s,23
18,24,Luca BadoerBAD,Minardi Ford,1:19.453,+4.059s,23
19,29,Karl WendlingerWEN,Sauber Ford,1:19.508,+4.114s,8
20,21,Pedro DinizDIN,Forti Ford,1:20.716,+5.322s,23
21,22,Roberto MorenoMOR,Forti Ford,1:20.917,+5.523s,23
22,17,Andrea MonterminiMON,Pacific Ilmor,1:21.635,+6.241s,9
23,16,Bertrand GachotGAC,Pacific Ilmor,1:21.678,+6.284s,11
