Pos,No,Driver,Car,Time,Gap,Laps
1,9,Nico RosbergROS,Mercedes,1:32.248,,33
2,2,Mark WebberWEB,Red Bull Racing Renault,1:32.547,+0.299s,26
3,1,Sebastian VettelVET,Red Bull Racing Renault,1:32.680,+0.432s,31
4,14,Paul di RestaDIR,Force India Mercedes,1:32.832,+0.584s,34
5,10,Lewis HamiltonHAM,Mercedes,1:32.911,+0.663s,28
6,19,Daniel RicciardoRIC,STR Ferrari,1:33.171,+0.923s,34
7,18,Jean-Eric VergneVER,STR Ferrari,1:33.290,+1.042s,38
8,15,Adrian SutilSUT,Force India Mercedes,1:33.313,+1.065s,34
9,8,Romain GrosjeanGRO,Lotus Renault,1:33.322,+1.074s,38
10,3,Fernando AlonsoALO,Ferrari,1:33.494,+1.246s,32
11,5,Jenson ButtonBUT,McLaren Mercedes,1:33.740,+1.492s,29
12,11,Nico HulkenbergHUL,Sauber Ferrari,1:33.896,+1.648s,36
13,7,Kimi RäikkönenRAI,Lotus Renault,1:34.120,+1.872s,30
14,6,Sergio PerezPER,McLaren Mercedes,1:34.130,+1.882s,29
15,12,Esteban Gutierrez GUT,Sauber Ferrari,1:34.998,+2.750s,32
16,17,Valtteri BottasBOT,Williams Renault,1:35.070,+2.822s,29
17,16,Pastor MaldonadoMAL,Williams Renault,1:35.127,+2.879s,35
18,22,Jules BianchiBIA,Marussia Cosworth,1:35.802,+3.554s,27
19,21,Giedo van der GardeVDG,Caterham Renault,1:35.984,+3.736s,32
20,20,Charles PicPIC,Caterham Renault,1:36.079,+3.831s,35
21,23,Max ChiltonCHI,Marussia Cosworth,1:37.329,+5.081s,33
22,4,Felipe MassaMAS,Ferrari,1:43.466,+11.218s,7
