Pos,No,Driver,Car,Time,Gap,Laps
1,1,Sebastian VettelVET,Red Bull Racing Renault,1:25.908,,33
2,2,Mark WebberWEB,Red Bull Racing Renault,1:26.172,+0.264s,31
3,9,Nico RosbergROS,Mercedes,1:26.322,+0.414s,26
4,7,Kimi RäikkönenRAI,Lotus Renault,1:26.361,+0.453s,38
5,8,Romain GrosjeanGRO,Lotus Renault,1:26.680,+0.772s,32
6,3,Fernando AlonsoALO,Ferrari,1:26.748,+0.840s,35
7,10,Lewis HamiltonHAM,Mercedes,1:26.772,+0.864s,28
8,4,Felipe MassaMAS,Ferrari,1:26.855,+0.947s,32
9,15,Adrian SutilSUT,Force India Mercedes,1:27.435,+1.527s,35
10,11,Nico HulkenbergHUL,Sauber Ferrari,1:28.187,+2.279s,34
11,5,Jenson ButtonBUT,McLaren Mercedes,1:28.294,+2.386s,30
12,14,Paul di RestaDIR,Force India Mercedes,1:28.311,+2.403s,37
13,6,Sergio PerezPER,McLaren Mercedes,1:28.566,+2.658s,33
14,19,Daniel RicciardoRIC,STR Ferrari,1:28.627,+2.719s,31
15,12,Esteban Gutierrez GUT,Sauber Ferrari,1:28.772,+2.864s,33
16,16,Pastor MaldonadoMAL,Williams Renault,1:28.852,+2.944s,36
17,18,Jean-Eric VergneVER,STR Ferrari,1:28.968,+3.060s,36
18,17,Valtteri BottasBOT,Williams Renault,1:29.386,+3.478s,39
19,22,Jules BianchiBIA,Marussia Cosworth,1:29.696,+3.788s,32
20,20,Charles PicPIC,Caterham Renault,1:30.165,+4.257s,37
21,23,Max ChiltonCHI,Marussia Cosworth,1:30.600,+4.692s,36
22,21,Giedo van der GardeVDG,Caterham Renault,1:32.450,+6.542s,11
