Pos,No,Driver,Car,Time,Gap,Laps
1,1,Sebastian VettelVET,Red Bull Racing Renault,1:41.335,,35
2,2,Mark WebberWEB,Red Bull Racing Renault,1:41.490,+0.155s,32
3,10,Lewis HamiltonHAM,Mercedes,1:41.690,+0.355s,37
4,7,Kimi RäikkönenRAI,Lotus Renault,1:41.726,+0.391s,42
5,9,Nico RosbergROS,Mercedes,1:41.758,+0.423s,41
6,6,Sergio PerezPER,McLaren Mercedes,1:42.006,+0.671s,36
7,5,Jenson ButtonBUT,McLaren Mercedes,1:42.010,+0.675s,31
8,3,Fernando AlonsoALO,Ferrari,1:42.171,+0.836s,31
9,11,Nico HulkenbergHUL,Sauber Ferrari,1:42.324,+0.989s,41
10,4,Felipe MassaMAS,Ferrari,1:42.440,+1.105s,36
11,12,Esteban Gutierrez GUT,Sauber Ferrari,1:42.509,+1.174s,39
12,8,Romain GrosjeanGRO,Lotus Renault,1:42.607,+1.272s,18
13,14,Paul di RestaDIR,Force India Mercedes,1:42.806,+1.471s,27
14,16,Pastor MaldonadoMAL,Williams Renault,1:42.952,+1.617s,36
15,15,Adrian SutilSUT,Force India Mercedes,1:42.998,+1.663s,27
16,19,Daniel RicciardoRIC,STR Ferrari,1:43.152,+1.817s,29
17,18,Jean-Eric VergneVER,STR Ferrari,1:43.271,+1.936s,36
18,17,Valtteri BottasBOT,Williams Renault,1:43.565,+2.230s,36
19,21,Giedo van der GardeVDG,Caterham Renault,1:44.138,+2.803s,35
20,22,Jules BianchiBIA,Marussia Cosworth,1:44.459,+3.124s,35
21,20,Charles PicPIC,Caterham Renault,1:44.525,+3.190s,38
22,23,Max ChiltonCHI,Marussia Cosworth,1:45.565,+4.230s,27
