Pos,No,Driver,Car,Time
1,10,Lewis HamiltonHAM,Mercedes,2:01.012
2,1,Sebastian VettelVET,Red Bull Racing Renault,2:01.200
3,2,Mark WebberWEB,Red Bull Racing Renault,2:01.325
4,9,Nico RosbergROS,Mercedes,2:02.251
5,14,Paul di RestaDIR,Force India Mercedes,2:02.332
6,5,Jenson ButtonBUT,McLaren Mercedes,2:03.075
7,8,Romain GrosjeanGRO,Lotus Renault,2:03.081
8,7,Kimi RäikkönenRAI,Lotus Renault,2:03.390
9,3,Fernando AlonsoALO,Ferrari,2:03.482
10,4,Felipe MassaMAS,Ferrari,2:04.059
11,11,Nico HulkenbergHUL,Sauber Ferrari,1:49.088
12,15,Adrian SutilSUT,Force India Mercedes,1:49.103
13,6,Sergio PerezPER,McLaren Mercedes,1:49.304
14,21,Giedo van der GardeVDG,Caterham Renault,1:52.036
15,22,Jules BianchiBIA,Marussia Cosworth,1:52.563
16,23,Max ChiltonCHI,Marussia Cosworth,1:52.762
17,16,Pastor MaldonadoMAL,Williams Renault,2:03.072
18,18,Jean-Eric VergneVER,STR Ferrari,2:03.300
19,19,Daniel RicciardoRIC,STR Ferrari,2:03.317
20,17,Valtteri BottasBOT,Williams Renault,2:03.432
21,12,Esteban Gutierrez GUT,Sauber Ferrari,2:04.324
22,20,Charles PicPIC,Caterham Renault,2:07.384
