Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:16.826,,20
2,33,Max VerstappenVER,Red Bull Racing Honda,1:16.914,+0.088s,13
3,77,Valtteri BottasBOT,Mercedes,1:17.055,+0.229s,15
4,55,Carlos SainzSAI,Ferrari,1:17.497,+0.671s,20
5,16,Charles LeclercLEC,Ferrari,1:17.520,+0.694s,16
6,4,Lando NorrisNOR,McLaren Mercedes,1:17.772,+0.946s,12
7,11,Sergio PerezPER,Red Bull Racing Honda,1:17.917,+1.091s,12
8,3,Daniel RicciardoRIC,McLaren Mercedes,1:17.942,+1.116s,15
9,14,Fernando AlonsoALO,Alpine Renault,1:17.992,+1.166s,15
10,18,Lance StrollSTR,Aston Martin Mercedes,1:18.050,+1.224s,16
11,10,Pierre GaslyGAS,AlphaTauri Honda,1:18.115,+1.289s,17
12,31,Esteban OconOCO,Alpine Renault,1:18.174,+1.348s,15
13,5,Sebastian VettelVET,Aston Martin Mercedes,1:18.235,+1.409s,15
14,22,Yuki TsunodaTSU,AlphaTauri Honda,1:18.461,+1.635s,25
15,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:18.683,+1.857s,21
16,63,George RussellRUS,Williams Mercedes,1:18.794,+1.968s,14
17,6,Nicholas LatifiLAT,Williams Mercedes,1:18.821,+1.995s,15
18,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:19.113,+2.287s,14
19,47,Mick SchumacherMSC,Haas Ferrari,1:19.406,+2.580s,15
20,9,Nikita MazepinMAZ,Haas Ferrari,1:19.933,+3.107s,16
