Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing Honda,1:17.835,,11
2,44,Lewis HamiltonHAM,Mercedes,1:18.070,+0.235s,14
3,16,Charles LeclercLEC,Ferrari,1:18.308,+0.473s,17
4,55,Carlos SainzSAI,Ferrari,1:18.410,+0.575s,18
5,77,Valtteri BottasBOT,Mercedes,1:18.423,+0.588s,15
6,4,Lando NorrisNOR,McLaren Mercedes,1:18.494,+0.659s,14
7,10,Pierre GaslyGAS,AlphaTauri Honda,1:18.535,+0.700s,17
8,3,Daniel RicciardoRIC,McLaren Mercedes,1:18.582,+0.747s,21
9,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:18.597,+0.762s,18
10,11,Sergio PerezPER,Red Bull Racing Honda,1:18.606,+0.771s,16
11,14,Fernando AlonsoALO,Alpine Renault,1:18.662,+0.827s,18
12,22,Yuki TsunodaTSU,AlphaTauri Honda,1:18.673,+0.838s,21
13,31,Esteban OconOCO,Alpine Renault,1:18.700,+0.865s,15
14,18,Lance StrollSTR,Aston Martin Mercedes,1:18.877,+1.042s,18
15,63,George RussellRUS,Williams Mercedes,1:19.005,+1.170s,17
16,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:19.214,+1.379s,19
17,5,Sebastian VettelVET,Aston Martin Mercedes,1:19.363,+1.528s,18
18,6,Nicholas LatifiLAT,Williams Mercedes,1:19.392,+1.557s,16
19,47,Mick SchumacherMSC,Haas Ferrari,1:19.999,+2.164s,17
20,9,Nikita MazepinMAZ,Haas Ferrari,1:20.237,+2.402s,15
