Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing Honda,1:30.577,,11
2,44,Lewis HamiltonHAM,Mercedes,1:31.316,+0.739s,14
3,10,Pierre GaslyGAS,AlphaTauri Honda,1:31.583,+1.006s,13
4,77,Valtteri BottasBOT,Mercedes,1:31.855,+1.278s,16
5,11,Sergio PerezPER,Red Bull Racing Honda,1:31.908,+1.331s,11
6,55,Carlos SainzSAI,Ferrari,1:32.108,+1.531s,16
7,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:32.224,+1.647s,15
8,31,Esteban OconOCO,Alpine Renault,1:32.423,+1.846s,11
9,18,Lance StrollSTR,Aston Martin Mercedes,1:32.431,+1.854s,13
10,3,Daniel RicciardoRIC,McLaren Mercedes,1:32.477,+1.900s,12
11,16,Charles LeclercLEC,Ferrari,1:32.482,+1.905s,17
12,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:32.500,+1.923s,11
13,22,Yuki TsunodaTSU,AlphaTauri Honda,1:32.709,+2.132s,15
14,5,Sebastian VettelVET,Aston Martin Mercedes,1:32.755,+2.178s,15
15,14,Fernando AlonsoALO,Alpine Renault,1:32.820,+2.243s,15
16,4,Lando NorrisNOR,McLaren Mercedes,1:32.860,+2.283s,10
17,63,George RussellRUS,Williams Mercedes,1:33.323,+2.746s,14
18,47,Mick SchumacherMSC,Haas Ferrari,1:33.422,+2.845s,14
19,9,Nikita MazepinMAZ,Haas Ferrari,1:33.622,+3.045s,14
20,6,Nicholas LatifiLAT,Williams Mercedes,1:33.959,+3.382s,16
