Pos,No,Driver,Car,Laps,Time/retired,Pts
1,8,Peter   RevsonREV,McLaren Ford,67,1:29:18.500,9
2,2,Ronnie PetersonPET,Lotus Ford,67,+2.800s,6
3,7,Denny HulmeHUL,McLaren Ford,67,+3.000s,4
4,27,James HuntHUN,March Ford,67,+3.400s,3
5,6,Francois  Cevert CEV,Tyrrell Ford,67,+36.600s,2
6,10,Carlos ReutemannREU,Brabham Ford,67,+44.700s,1
7,19,Clay RegazzoniREG,BRM,67,+71.700s,0
8,3,Jacky IckxICK,Ferrari,67,+77.400s,0
9,25,Howden  Ganley GAN,Iso Marlboro Ford,66,+1 lap,0
10,5,Jackie StewartSTE,Tyrrell Ford,66,+1 lap,0
11,15,Mike  Beuttler BEU,March Ford,65,+2 laps,0
12,21,Niki LaudaLAU,BRM,63,+4 laps,0
13,28,Rikky von OpelVON,Ensign Ford,61,+6 laps,0
NC,11,Wilson FittipaldiFIT,Brabham Ford,44,DNF,0
NC,1,Emerson FittipaldiFIT,Lotus Ford,36,DNF,0
NC,29,John WatsonWAT,Brabham Ford,36,DNF,0
NC,12,Graham HillHIL,Shadow Ford,24,DNF,0
NC,22,Chris AmonAMO,Tecno,6,DNF,0
NC,26,Graham  McRae MCR,Iso Marlboro Ford,0,DNF,0
NC,20,Jean-Pierre BeltoiseBEL,BRM,0,DNF,0
NC,9,Andrea de Adamich DEA,Brabham Ford,0,DNF,0
NC,16,George  Follmer FOL,Shadow Ford,0,DNF,0
NC,23,Mike HailwoodHAI,Surtees Ford,0,DNF,0
NC,31,Jochen MassMAS,Surtees Ford,0,DNF,0
NC,24,Carlos PacePAC,Surtees Ford,0,DNF,0
NC,30,Jody ScheckterSCH,McLaren Ford,0,DNF,0
NC,14,Roger  Williamson WIL,March Ford,0,DNF,0
NC,17,Jackie OliverOLI,Shadow Ford,0,DNF,0
