Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Ronnie PetersonPET,Lotus Ford,54,1:28:48.780,9
2,5,Jackie StewartSTE,Tyrrell Ford,54,+9.010s,6
3,24,Carlos PacePAC,Surtees Ford,54,+46.640s,4
4,10,Carlos ReutemannREU,Brabham Ford,54,+47.910s,3
5,20,Jean-Pierre BeltoiseBEL,BRM,54,+81.600s,2
6,19,Clay RegazzoniREG,BRM,54,+98.400s,1
7,4,Arturo MerzarioMER,Ferrari,53,+1 lap,0
8,7,Denny HulmeHUL,McLaren Ford,53,+1 lap,0
9,26,Gijs van LennepVAN,Iso Marlboro Ford,52,+2 laps,0
10,23,Mike HailwoodHAI,Surtees Ford,49,+5 laps,0
11,1,Emerson FittipaldiFIT,Lotus Ford,48,DNF,0
NC,25,Howden  Ganley GAN,Iso Marlboro Ford,44,+10 laps,0
NC,18,Jean-Pierre JarierJAR,March Ford,37,DNF,0
NC,28,Rikky von OpelVON,Ensign Ford,34,DNF,0
NC,11,Wilson FittipaldiFIT,Brabham Ford,31,DNF,0
NC,12,Graham HillHIL,Shadow Ford,28,DNF,0
NC,16,George  Follmer FOL,Shadow Ford,23,DNF,0
NC,9,Rolf StommelenSTO,Brabham Ford,21,DNF,0
NC,17,Jackie OliverOLI,Shadow Ford,9,DNF,0
NC,6,Francois  Cevert CEV,Tyrrell Ford,6,DNF,0
NC,27,James HuntHUN,March Ford,3,DNF,0
NC,8,Peter   RevsonREV,McLaren Ford,0,DNF,0
NC,15,Mike  Beuttler BEU,March Ford,0,DNF,0
