Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Juan Pablo MontoyaMOY,Williams BMW,53,1:16:58.493,10
2,2,Rubens BarrichelloBAR,Ferrari,53,+5.175s,6
3,5,Ralf SchumacherRSC,Williams BMW,53,+17.335s,4
4,1,Michael SchumacherMSC,Ferrari,53,+24.991s,3
5,19,Pedro de la RosaDLR,Jaguar Cosworth,53,+74.984s,2
6,10,Jacques VilleneuveVIL,BAR Honda,53,+82.469s,1
7,17,Kimi RäikkönenRAI,Sauber Petronas,53,+83.107s,0
8,12,Jean AlesiALE,Jordan Honda,52,+1 lap,0
9,9,Olivier PanisPAN,BAR Honda,52,+1 lap,0
10,7,Giancarlo FisichellaFIS,Benetton Renault,52,+1 lap,0
11,16,Nick HeidfeldHEI,Sauber Petronas,52,+1 lap,0
12,23,Tomas EngeENG,Prost Acer,52,+1 lap,0
13,21,Fernando AlonsoALO,Minardi European,51,+2 laps,0
NC,15,Enrique BernoldiBER,Arrows Asiatech,46,DNF,0
NC,20,Alex YoongYOO,Minardi European,44,DNF,0
NC,22,Heinz-Harald FrentzenFRE,Prost Acer,28,DNF,0
NC,14,Jos VerstappenVER,Arrows Asiatech,25,DNF,0
NC,3,Mika HakkinenHAK,McLaren Mercedes,19,DNF,0
NC,18,Eddie IrvineIRV,Jaguar Cosworth,14,DNF,0
NC,4,David CoulthardCOU,McLaren Mercedes,6,DNF,0
NC,8,Jenson ButtonBUT,Benetton Renault,4,DNF,0
NC,11,Jarno TrulliTRU,Jordan Honda,0,DNF,0
