Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,36,1:08:05.002,10
2,4,David CoulthardCOU,McLaren Mercedes,36,+10.098s,6
3,7,Giancarlo FisichellaFIS,Benetton Renault,36,+27.742s,4
4,3,Mika HakkinenHAK,McLaren Mercedes,36,+36.087s,3
5,2,Rubens BarrichelloBAR,Ferrari,36,+54.521s,2
6,12,Jean AlesiALE,Jordan Honda,36,+59.684s,1
7,5,Ralf SchumacherRSC,Williams BMW,36,+59.986s,0
8,10,Jacques VilleneuveVIL,BAR Honda,36,+64.970s,0
9,22,Heinz-Harald FrentzenFRE,Prost Acer,35,+1 lap,0
10,14,Jos VerstappenVER,Arrows Asiatech,35,+1 lap,0
11,9,Olivier PanisPAN,BAR Honda,35,+1 lap,0
12,15,Enrique BernoldiBER,Arrows Asiatech,35,+1 lap,0
13,20,Tarso MarquesMAR,Minardi European,32,+4 laps,0
NC,11,Jarno TrulliTRU,Jordan Honda,31,DNF,0
NC,8,Jenson ButtonBUT,Benetton Renault,17,DNF,0
NC,6,Juan Pablo MontoyaMOY,Williams BMW,1,DNF,0
NC,19,Pedro de la RosaDLR,Jaguar Cosworth,1,DNF,0
