Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,78,1:47:22.561,10
2,2,Rubens BarrichelloBAR,Ferrari,78,+0.431s,6
3,18,Eddie IrvineIRV,Jaguar Cosworth,78,+30.698s,4
4,10,Jacques VilleneuveVIL,BAR Honda,78,+32.454s,3
5,4,David CoulthardCOU,McLaren Mercedes,77,+1 lap,2
6,22,Jean AlesiALE,Prost Acer,77,+1 lap,1
7,8,Jenson ButtonBUT,Benetton Renault,77,+1 lap,0
8,14,Jos VerstappenVER,Arrows Asiatech,77,+1 lap,0
9,15,Enrique BernoldiBER,Arrows Asiatech,76,+2 laps,0
10,17,Kimi RäikkönenRAI,Sauber Petronas,73,+5 laps,0
NC,5,Ralf SchumacherRSC,Williams BMW,57,DNF,0
NC,20,Tarso MarquesMAR,Minardi European,56,DNF,0
NC,21,Fernando AlonsoALO,Minardi European,54,DNF,0
NC,11,Heinz-Harald FrentzenFRE,Jordan Honda,49,DNF,0
NC,7,Giancarlo FisichellaFIS,Benetton Renault,43,DNF,0
NC,12,Jarno TrulliTRU,Jordan Honda,30,DNF,0
NC,23,Luciano BurtiBUR,Prost Acer,24,DNF,0
NC,19,Pedro de la RosaDLR,Jaguar Cosworth,18,DNF,0
NC,3,Mika HakkinenHAK,McLaren Mercedes,15,DNF,0
NC,9,Olivier PanisPAN,BAR Honda,13,DNF,0
NC,6,Juan Pablo MontoyaMOY,Williams BMW,2,DNF,0
NC,16,Nick HeidfeldHEI,Sauber Petronas,0,DNF,0
