Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,58,1:38:26.533,10
2,4,David CoulthardCOU,McLaren Mercedes,58,+1.718s,6
3,2,Rubens BarrichelloBAR,Ferrari,58,+33.491s,4
4,16,Nick HeidfeldHEI,Sauber Petronas,58,+71.479s,3
5,11,Heinz-Harald FrentzenFRE,Jordan Honda,58,+72.807s,2
6,17,Kimi RäikkönenRAI,Sauber Petronas,58,+84.143s,1
7,9,Olivier PanisPAN,BAR Honda,58,+87.050s,0
8,19,Luciano BurtiBUR,Jaguar Cosworth,57,+1 lap,0
9,22,Jean AlesiALE,Prost Acer,57,+1 lap,0
10,14,Jos VerstappenVER,Arrows Asiatech,57,+1 lap,0
11,18,Eddie IrvineIRV,Jaguar Cosworth,57,+1 lap,0
12,21,Fernando AlonsoALO,Minardi European,56,+2 laps,0
13,7,Giancarlo FisichellaFIS,Benetton Renault,55,+3 laps,0
14,8,Jenson ButtonBUT,Benetton Renault,52,DNF,0
NC,6,Juan Pablo MontoyaMOY,Williams BMW,40,DNF,0
NC,12,Jarno TrulliTRU,Jordan Honda,38,DNF,0
NC,3,Mika HakkinenHAK,McLaren Mercedes,25,DNF,0
NC,5,Ralf SchumacherRSC,Williams BMW,4,DNF,0
NC,10,Jacques VilleneuveVIL,BAR Honda,4,DNF,0
NC,20,Tarso MarquesMAR,Minardi European,3,DNF,0
NC,15,Enrique BernoldiBER,Arrows Asiatech,2,DNF,0
NC,23,Gaston MazzacaneMAZ,Prost Acer,0,DNF,0
