Pos,No,Driver,Car,Time,Gap,Laps
1,5,Damon HillHIL,Williams Renault,1:32.159,,30
2,6,Jacques VilleneuveVIL,Williams Renault,1:32.396,+0.237s,28
3,3,Jean AlesiALE,Benetton Renault,1:32.475,+0.316s,27
4,1,Michael SchumacherMSC,Ferrari,1:33.007,+0.848s,30
5,11,Rubens BarrichelloBAR,Jordan Peugeot,1:33.480,+1.321s,30
6,4,Gerhard BergerBER,Benetton Renault,1:33.528,+1.369s,26
7,2,Eddie IrvineIRV,Ferrari,1:33.592,+1.433s,28
8,17,Jos VerstappenVER,Footwork Hart,1:33.640,+1.481s,27
9,8,David CoulthardCOU,McLaren Mercedes,1:33.846,+1.687s,30
10,7,Mika HakkinenHAK,McLaren Mercedes,1:33.935,+1.776s,25
11,19,Mika SaloSAL,Tyrrell Yamaha,1:33.992,+1.833s,30
12,15,Heinz-Harald FrentzenFRE,Sauber Ford,1:34.068,+1.909s,26
13,12,Martin BrundleBRU,Jordan Peugeot,1:34.077,+1.918s,30
14,9,Olivier PanisPAN,Ligier Mugen Honda,1:34.156,+1.997s,29
15,14,Johnny HerbertHER,Sauber Ford,1:34.664,+2.505s,29
16,18,Ukyo KatayamaKAT,Tyrrell Yamaha,1:34.857,+2.698s,26
17,16,Ricardo RossetROS,Footwork Hart,1:35.011,+2.852s,28
18,10,Pedro DinizDIN,Ligier Mugen Honda,1:35.121,+2.962s,29
19,20,Pedro LamyLAM,Minardi Ford,1:35.145,+2.986s,29
20,21,Giancarlo FisichellaFIS,Minardi Ford,1:35.477,+3.318s,22
21,22,Luca BadoerBAD,Forti Ford,1:39.141,+6.982s,12
22,23,Andrea MonterminiMON,Forti Ford,1:43.506,+11.347s,6
