Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,16,Charles LeclercLEC,Ferrari,14,15:26:59,30.798,30.798
1,22,Yuki TsunodaTSU,AlphaTauri Honda,15,15:28:52,30.226,30.226
1,47,Mick SchumacherMSC,Haas Ferrari,15,15:29:09,31.457,31.457
1,3,Daniel RicciardoRIC,McLaren Mercedes,16,15:30:21,29.951,29.951
1,77,Valtteri BottasBOT,Mercedes,17,15:31:34,30.572,30.572
1,55,Carlos SainzSAI,Ferrari,17,15:32:00,30.534,30.534
1,10,Pierre GaslyGAS,AlphaTauri Honda,17,15:32:01,30.781,30.781
1,63,George RussellRUS,Williams Mercedes,17,15:32:17,30.092,30.092
1,33,Max VerstappenVER,Red Bull Racing Honda,18,15:33:10,29.803,29.803
1,14,Fernando AlonsoALO,Alpine Renault,18,15:33:49,31.288,31.288
1,6,Nicholas LatifiLAT,Williams Mercedes,18,15:34:01,29.775,29.775
1,44,Lewis HamiltonHAM,Mercedes,19,15:34:46,30.263,30.263
1,11,Sergio PerezPER,Red Bull Racing Honda,24,15:43:14,29.682,29.682
1,4,Lando NorrisNOR,McLaren Mercedes,24,15:43:44,30.531,30.531
1,31,Esteban OconOCO,Alpine Renault,28,15:50:47,30.207,30.207
1,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,28,15:50:48,30.586,30.586
1,9,Nikita MazepinMAZ,Haas Ferrari,31,15:56:17,30.983,30.983
2,33,Max VerstappenVER,Red Bull Racing Honda,32,15:56:20,30.123,59.926
1,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,33,15:59:18,31.327,31.327
1,18,Lance StrollSTR,Aston Martin Mercedes,34,16:00:37,30.996,30.996
1,5,Sebastian VettelVET,Aston Martin Mercedes,37,16:05:29,31.069,31.069
2,16,Charles LeclercLEC,Ferrari,38,16:07:29,31.368,1:02.166
