Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Thierry BoutsenBOU,Williams Renault,69,2:01:24.073,9
2,6,Riccardo PatresePAT,Williams Renault,69,+30.007s,6
3,22,Andrea de CesarisDEC,Dallara Ford,69,+96.649s,4
4,11,Nelson PiquetPIQ,Lotus Judd,69,+101.484s,3
5,25,Rene ArnouxARN,Ligier Ford,68,+1 lap,2
6,21,Alex CaffiCAF,Dallara Ford,67,+2 laps,1
7,1,Ayrton SennaSEN,McLaren Honda,66,DNF,0
8,38,Christian DannerDAN,Rial Ford,66,+3 laps,0
NC,31,Roberto MorenoMOR,Coloni Ford,57,DNF,0
NC,9,Derek WarwickWAR,Arrows Ford,40,DNF,0
NC,3,Jonathan  PalmerPAL,Tyrrell Ford,35,DNF,0
NC,17,Nicola LariniLAR,Osella Ford,33,DNF,0
NC,16,Ivan CapelliCAP,March Judd,28,DNF,0
NC,30,Philippe AlliotALL,Lola Lamborghini,26,DNF,0
NC,36,Stefan JohanssonJOH,Onyx Ford,13,DNF,0
NC,24,Luis Perez-SalaPER,Minardi Ford,11,DNF,0
NC,15,Mauricio GugelminGUG,March Judd,11,DNF,0
NC,28,Gerhard BergerBER,Ferrari,6,DNF,0
NC,40,Gabriele TarquiniTAR,AGS Ford,6,DNF,0
NC,10,Eddie  CheeverCHE,Arrows Ford,3,DNF,0
NC,2,Alain ProstPRO,McLaren Honda,2,DNF,0
