Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Alain ProstPRO,McLaren Honda,64,1:19:22.131,9
2,27,Nigel MansellMAN,Ferrari,64,+19.369s,6
3,19,Alessandro NanniniNAN,Benetton Ford,64,+48.019s,4
4,11,Nelson PiquetPIQ,Lotus Judd,64,+66.735s,3
5,23,Pierluigi MartiniMAR,Minardi Ford,63,+1 lap,2
6,24,Luis Perez-SalaPER,Minardi Ford,63,+1 lap,1
7,26,Olivier GrouillardGRO,Ligier Ford,63,+1 lap,0
8,12,Satoru NakajimaNAK,Lotus Judd,63,+1 lap,0
9,9,Derek WarwickWAR,Arrows Ford,62,+2 laps,0
10,5,Thierry BoutsenBOU,Williams Renault,62,+2 laps,0
11,20,Emanuele PirroPIR,Benetton Ford,62,+2 laps,0
12,37,Bertrand GachotGAC,Onyx Ford,62,+2 laps,0
NC,15,Mauricio GugelminGUG,March Judd,54,DNF,0
NC,7,Martin BrundleBRU,Brabham Judd,49,DNF,0
NC,28,Gerhard BergerBER,Ferrari,49,DNF,0
NC,29,Eric BernardBER,Lola Lamborghini,46,DNF,0
NC,30,Philippe AlliotALL,Lola Lamborghini,39,DNF,0
NC,3,Jonathan  PalmerPAL,Tyrrell Ford,32,DNF,0
NC,8,Stefano ModenaMOD,Brabham Judd,31,DNF,0
NC,4,Jean AlesiALE,Tyrrell Ford,28,DNF,0
NC,17,Nicola LariniLAR,Osella Ford,23,DNF,0
NC,6,Riccardo PatresePAT,Williams Renault,19,DNF,0
NC,16,Ivan CapelliCAP,March Judd,15,DNF,0
NC,22,Andrea de CesarisDEC,Dallara Ford,14,DNF,0
NC,1,Ayrton SennaSEN,McLaren Honda,11,DNF,0
NC,31,Roberto MorenoMOR,Coloni Ford,2,DNF,0
