Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Alain ProstPRO,McLaren Honda,53,1:19:27.550,9
2,28,Gerhard BergerBER,Ferrari,53,+7.326s,6
3,5,Thierry BoutsenBOU,Williams Renault,53,+14.975s,4
4,6,Riccardo PatresePAT,Williams Renault,53,+38.722s,3
5,4,Jean AlesiALE,Tyrrell Ford,52,+1 lap,2
6,7,Martin BrundleBRU,Brabham Judd,52,+1 lap,1
7,23,Pierluigi MartiniMAR,Minardi Ford,52,+1 lap,0
8,24,Luis Perez-SalaPER,Minardi Ford,51,+2 laps,0
9,25,Rene ArnouxARN,Ligier Ford,51,+2 laps,0
10,12,Satoru NakajimaNAK,Lotus Judd,51,+2 laps,0
11,21,Alex CaffiCAF,Dallara Ford,47,DNF,0
NC,22,Andrea de CesarisDEC,Dallara Ford,45,DNF,0
NC,1,Ayrton SennaSEN,McLaren Honda,44,DNF,0
NC,27,Nigel MansellMAN,Ferrari,41,DNF,0
NC,37,Bertrand GachotGAC,Onyx Ford,38,DNF,0
NC,19,Alessandro NanniniNAN,Benetton Ford,33,DNF,0
NC,16,Ivan CapelliCAP,March Judd,30,DNF,0
NC,26,Olivier GrouillardGRO,Ligier Ford,30,DNF,0
NC,11,Nelson PiquetPIQ,Lotus Judd,23,DNF,0
NC,3,Jonathan  PalmerPAL,Tyrrell Ford,18,DNF,0
NC,9,Derek WarwickWAR,Arrows Ford,18,DNF,0
NC,17,Nicola LariniLAR,Osella Ford,16,DNF,0
NC,29,Michele AlboretoALB,Lola Lamborghini,14,DNF,0
NC,15,Mauricio GugelminGUG,March Judd,14,DNF,0
NC,30,Philippe AlliotALL,Lola Lamborghini,1,DNF,0
