Pos,No,Driver,Car,Laps,Time/retired,Pts
1,19,Alessandro NanniniNAN,Benetton Ford,53,1:35:06.277,9
2,6,Riccardo PatresePAT,Williams Renault,53,+11.904s,6
3,5,Thierry BoutsenBOU,Williams Renault,53,+13.446s,4
4,11,Nelson PiquetPIQ,Lotus Judd,53,+104.225s,3
5,7,Martin BrundleBRU,Brabham Judd,52,+1 lap,2
6,9,Derek WarwickWAR,Arrows Ford,52,+1 lap,1
7,15,Mauricio GugelminGUG,March Judd,52,+1 lap,0
8,10,Eddie  CheeverCHE,Arrows Ford,52,+1 lap,0
9,21,Alex CaffiCAF,Dallara Ford,52,+1 lap,0
10,22,Andrea de CesarisDEC,Dallara Ford,51,+2 laps,0
NC,2,Alain ProstPRO,McLaren Honda,46,DNF,0
NC,8,Stefano ModenaMOD,Brabham Judd,46,DNF,0
NC,27,Nigel MansellMAN,Ferrari,43,DNF,0
NC,12,Satoru NakajimaNAK,Lotus Judd,41,DNF,0
NC,4,Jean AlesiALE,Tyrrell Ford,37,DNF,0
NC,30,Philippe AlliotALL,Lola Lamborghini,36,DNF,0
NC,28,Gerhard BergerBER,Ferrari,34,DNF,0
NC,20,Emanuele PirroPIR,Benetton Ford,33,DNF,0
NC,26,Olivier GrouillardGRO,Ligier Ford,31,DNF,0
NC,16,Ivan CapelliCAP,March Judd,27,DNF,0
NC,17,Nicola LariniLAR,Osella Ford,21,DNF,0
NC,3,Jonathan  PalmerPAL,Tyrrell Ford,20,DNF,0
NC,34,Bernd SchneiderSCH,Zakspeed Yamaha,1,DNF,0
