Pos,No,Driver,Car,Time,Gap,Laps
1,2,Mark WebberWEB,Red Bull Racing Renault,1:13.811,,26
2,4,Jenson ButtonBUT,McLaren Mercedes,1:13.825,+0.014s,25
3,3,Lewis HamiltonHAM,McLaren Mercedes,1:13.961,+0.150s,20
4,1,Sebastian VettelVET,Red Bull Racing Renault,1:14.025,+0.214s,28
5,6,Felipe MassaMAS,Ferrari,1:14.507,+0.696s,34
6,5,Fernando AlonsoALO,Ferrari,1:14.541,+0.730s,26
7,7,Michael SchumacherMSC,Mercedes,1:15.162,+1.351s,28
8,14,Nico HulkenbergHUL,Force India Mercedes,1:15.178,+1.367s,28
9,15,Paul di RestaDIR,Force India Mercedes,1:15.241,+1.430s,31
10,8,Nico RosbergROS,Mercedes,1:15.321,+1.510s,29
11,19,Jaime AlguersuariALG,STR Ferrari,1:15.468,+1.657s,29
12,10,Romain GrosjeanGRO,Renault,1:15.547,+1.736s,18
13,11,Rubens BarrichelloBAR,Williams Cosworth,1:15.663,+1.852s,27
14,9,Bruno SennaSEN,Renault,1:15.732,+1.921s,32
15,16,Kamui KobayashiKOB,Sauber Ferrari,1:15.747,+1.936s,31
16,12,Pastor MaldonadoMAL,Williams Cosworth,1:15.836,+2.025s,27
17,17,Sergio PerezPER,Sauber Ferrari,1:15.979,+2.168s,35
18,18,Jean-Eric VergneVER,STR Ferrari,1:16.052,+2.241s,33
19,20,Heikki KovalainenKOV,Lotus Renault,1:16.514,+2.703s,33
20,21,Luiz RaziaRAZ,Lotus Renault,1:17.595,+3.784s,31
21,24,Timo GlockGLO,Virgin Cosworth,1:18.140,+4.329s,29
22,25,Jerome d'AmbrosioDAM,Virgin Cosworth,1:18.653,+4.842s,29
23,22,Daniel RicciardoRIC,HRT Cosworth,1:18.952,+5.141s,33
24,23,Jan CharouzCHA,HRT Cosworth,1:19.577,+5.766s,37
