Pos,No,Driver,Car,Time,Gap,Laps
1,3,Lewis HamiltonHAM,McLaren Mercedes,1:23.350,,19
2,1,Sebastian VettelVET,Red Bull Racing Renault,1:23.564,+0.214s,24
3,5,Fernando AlonsoALO,Ferrari,1:23.642,+0.292s,29
4,2,Mark WebberWEB,Red Bull Racing Renault,1:23.666,+0.316s,12
5,4,Jenson ButtonBUT,McLaren Mercedes,1:23.772,+0.422s,20
6,6,Felipe MassaMAS,Ferrari,1:24.115,+0.765s,25
7,8,Nico RosbergROS,Mercedes,1:24.250,+0.900s,22
8,7,Michael SchumacherMSC,Mercedes,1:24.369,+1.019s,20
9,17,Sergio PerezPER,Sauber Ferrari,1:24.620,+1.270s,24
10,10,Vitaly PetrovPET,Renault,1:25.093,+1.743s,22
11,16,Kamui KobayashiKOB,Sauber Ferrari,1:25.113,+1.763s,21
12,15,Paul di RestaDIR,Force India Mercedes,1:25.336,+1.986s,22
13,14,Nico HulkenbergHUL,Force India Mercedes,1:25.357,+2.007s,17
14,11,Rubens BarrichelloBAR,Williams Cosworth,1:25.836,+2.486s,24
15,9,Bruno SennaSEN,Renault,1:25.855,+2.505s,25
16,18,Sebastien BuemiBUE,STR Ferrari,1:25.890,+2.540s,28
17,19,Jaime AlguersuariALG,STR Ferrari,1:26.099,+2.749s,36
18,12,Pastor MaldonadoMAL,Williams Cosworth,1:26.124,+2.774s,25
19,20,Heikki KovalainenKOV,Lotus Renault,1:26.878,+3.528s,26
20,21,Jarno TrulliTRU,Lotus Renault,1:27.352,+4.002s,21
21,24,Timo GlockGLO,Virgin Cosworth,1:28.533,+5.183s,30
22,25,Jerome d'AmbrosioDAM,Virgin Cosworth,1:28.903,+5.553s,22
23,23,Vitantonio LiuzziLIU,HRT Cosworth,1:29.059,+5.709s,24
24,22,Daniel RicciardoRIC,HRT Cosworth,1:29.904,+6.554s,26
