Pos,No,Driver,Car,Time,Gap,Laps
1,6,Nico RosbergROS,Mercedes,1:10.446,,28
2,44,Lewis HamiltonHAM,Mercedes,1:10.560,+0.114s,20
3,19,Felipe MassaMAS,Williams Mercedes,1:10.875,+0.429s,21
4,77,Valtteri BottasBOT,Williams Mercedes,1:11.054,+0.608s,23
5,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:11.188,+0.742s,11
6,22,Jenson ButtonBUT,McLaren Mercedes,1:11.210,+0.764s,19
7,7,Kimi RäikkönenRAI,Ferrari,1:11.316,+0.870s,15
8,14,Fernando AlonsoALO,Ferrari,1:11.399,+0.953s,8
9,20,Kevin MagnussenMAG,McLaren Mercedes,1:11.499,+1.053s,19
10,26,Daniil KvyatKVY,STR Renault,1:11.834,+1.388s,26
11,1,Sebastian VettelVET,Red Bull Racing Renault,1:11.967,+1.521s,21
12,13,Pastor MaldonadoMAL,Lotus Renault,1:12.069,+1.623s,29
13,99,Adrian SutilSUT,Sauber Ferrari,1:12.184,+1.738s,27
14,8,Romain GrosjeanGRO,Lotus Renault,1:12.235,+1.789s,30
15,25,Jean-Eric VergneVER,STR Renault,1:12.235,+1.789s,29
16,21,Esteban Gutierrez GUT,Sauber Ferrari,1:12.286,+1.840s,24
17,27,Nico HulkenbergHUL,Force India Mercedes,1:12.324,+1.878s,17
18,11,Sergio PerezPER,Force India Mercedes,1:12.942,+2.496s,25
