Pos,No,Driver,Car,Time,Gap,Laps
1,6,Nico RosbergROS,Mercedes,1:33.228,,14
2,44,Lewis HamiltonHAM,Mercedes,1:34.210,+0.982s,10
3,14,Fernando AlonsoALO,Ferrari,1:34.439,+1.211s,12
4,19,Felipe MassaMAS,Williams Mercedes,1:34.564,+1.336s,12
5,77,Valtteri BottasBOT,Williams Mercedes,1:35.061,+1.833s,16
6,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:35.086,+1.858s,13
7,20,Kevin MagnussenMAG,McLaren Mercedes,1:35.251,+2.023s,16
8,25,Jean-Eric VergneVER,STR Renault,1:35.494,+2.266s,8
9,26,Daniil KvyatKVY,STR Renault,1:35.538,+2.310s,17
10,22,Jenson ButtonBUT,McLaren Mercedes,1:35.549,+2.321s,16
11,27,Nico HulkenbergHUL,Force India Mercedes,1:35.732,+2.504s,15
12,7,Kimi RäikkönenRAI,Ferrari,1:35.995,+2.767s,5
13,11,Sergio PerezPER,Force India Mercedes,1:36.365,+3.137s,8
14,21,Esteban Gutierrez GUT,Sauber Ferrari,1:36.407,+3.179s,22
15,1,Sebastian VettelVET,Red Bull Racing Renault,1:36.460,+3.232s,6
16,8,Romain GrosjeanGRO,Lotus Renault,1:36.558,+3.330s,19
17,13,Pastor MaldonadoMAL,Lotus Renault,1:36.617,+3.389s,12
18,99,Adrian SutilSUT,Sauber Ferrari,1:36.626,+3.398s,20
19,9,Marcus EricssonERI,Caterham Renault,1:37.367,+4.139s,12
20,4,Max ChiltonCHI,Marussia Ferrari,1:37.883,+4.655s,17
21,17,Jules BianchiBIA,Marussia Ferrari,1:38.102,+4.874s,15
22,10,Kamui KobayashiKOB,Caterham Renault,1:38.784,+5.556s,12
