Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:20.526,,10
2,2,Rubens BarrichelloBAR,Ferrari,1:20.861,+0.335s,4
3,35,Anthony DavidsonDAV,BAR Honda,1:20.902,+0.376s,25
4,6,Kimi RäikkönenRAI,McLaren Mercedes,1:21.637,+1.111s,5
5,8,Fernando AlonsoALO,Renault,1:21.778,+1.252s,10
6,9,Jenson ButtonBUT,BAR Honda,1:21.904,+1.378s,5
7,7,Jarno TrulliTRU,Renault,1:22.052,+1.526s,11
8,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:22.065,+1.539s,24
9,4,Antonio PizzoniaPIZ,Williams BMW,1:22.159,+1.633s,9
10,3,Juan Pablo MontoyaMOY,Williams BMW,1:22.232,+1.706s,9
11,10,Takuma SatoSAT,BAR Honda,1:22.245,+1.719s,8
12,5,David CoulthardCOU,McLaren Mercedes,1:22.248,+1.722s,5
13,12,Felipe MassaMAS,Sauber Petronas,1:22.259,+1.733s,13
14,11,Giancarlo FisichellaFIS,Sauber Petronas,1:22.460,+1.934s,11
15,17,Olivier PanisPAN,Toyota,1:22.487,+1.961s,8
16,16,Ricardo ZontaZON,Toyota,1:22.607,+2.081s,10
17,38,Ryan BriscoeBRI,Toyota,1:22.815,+2.289s,21
18,14,Mark WebberWEB,Jaguar Cosworth,1:23.071,+2.545s,7
19,39,Timo GlockGLO,Jordan Ford,1:23.333,+2.807s,28
20,40,Bas LeindersLEI,Minardi Cosworth,1:23.696,+3.170s,16
21,15,Christian KlienKLI,Jaguar Cosworth,1:23.723,+3.197s,7
22,18,Nick HeidfeldHEI,Jordan Ford,1:24.000,+3.474s,11
23,19,Giorgio PantanoPAN,Jordan Ford,1:24.412,+3.886s,10
24,20,Gianmaria BruniBRU,Minardi Cosworth,1:26.062,+5.536s,11
25,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:26.161,+5.635s,13
